,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance
5803,94.11,M001159,Y000063,Cathy McMorris Rodgers,CathyMcMorris,R,Kevin Yoder,RepKevinYoder,R,0,1,0,0,24.670354889444138
5804,95.01,M001159,Y000065,Cathy McMorris Rodgers,CathyMcMorris,R,Ted Yoho,RepTedYoho,R,0,0,0,0,40.053024711786925
5805,96.92,M001159,Y000066,Cathy McMorris Rodgers,CathyMcMorris,R,David Young,RepDavidYoung,R,0,1,0,0,24.10296064827789
5806,91.55,M001159,Y000033,Cathy McMorris Rodgers,CathyMcMorris,R,Don Young,RepDonYoung,R,0,0,0,1,38.15583344050121
5807,93.47,M001159,Z000017,Cathy McMorris Rodgers,CathyMcMorris,R,Lee Zeldin,RepLeeZeldin,R,0,0,0,0,45.69354260720983
5808,94.69,M001189,M001201,Luke Messer,RepLukeMesser,R,Paul Mitchell,RepPaulMitchell,R,1,1,0,1,4.514548573936605
5809,93.55,M001189,M001194,Luke Messer,RepLukeMesser,R,John Moolenaar,RepMoolenaar,R,1,1,0,1,4.297800408549326
5810,95.14,M001189,M001195,Luke Messer,RepLukeMesser,R,Alex Mooney,RepAlexMooney,R,1,1,0,0,5.217221069843213
5811,96.22,M001189,M001190,Luke Messer,RepLukeMesser,R,Markwayne Mullin,RepMullin,R,1,1,0,0,10.977611015487705
5812,93.72,M001189,N000189,Luke Messer,RepLukeMesser,R,Dan Newhouse,RepNewhouse,R,1,0,0,0,35.22031496158929
5813,95.3,M001189,N000184,Luke Messer,RepLukeMesser,R,Kristi Noem,RepKristiNoem,R,0,1,0,0,15.67148778677332
5814,94.44,M001189,N000190,Luke Messer,RepLukeMesser,R,Ralph Norman,RepRalphNorman,R,1,0,0,0,6.579913831523948
5815,94.65,M001189,N000181,Luke Messer,RepLukeMesser,R,Devin Nunes,Rep_DevinNunes,R,1,1,0,0,34.157997268348595
5816,96.65,M001189,O000168,Luke Messer,RepLukeMesser,R,Pete Olson,RepPeteOlson,R,1,1,0,0,14.345162919186572
5817,94.81,M001189,P000601,Luke Messer,RepLukeMesser,R,Steven Palazzo,CongPalazzo,R,1,1,0,0,9.214851956253476
5818,95.11,M001189,P000609,Luke Messer,RepLukeMesser,R,Gary Palmer,USRepGaryPalmer,R,1,0,0,0,6.362723407330622
5819,91.1,M001189,P000594,Luke Messer,RepLukeMesser,R,Erik Paulsen,RepErikPaulsen,R,1,1,0,0,9.854544451706898
5820,92.36,M001189,P000588,Luke Messer,RepLukeMesser,R,Steve Pearce,RepStevePearce,R,1,0,0,0,21.80510258892374
5821,93.34,M001189,P000605,Luke Messer,RepLukeMesser,R,Scott Perry,RepScottPerry,R,1,1,0,0,8.464371968621148
5822,94.35,M001189,P000606,Luke Messer,RepLukeMesser,R,Robert Pittenger,RepPittenger,R,1,0,0,0,7.4397273938525394
5823,91.91,M001189,P000592,Luke Messer,RepLukeMesser,R,Ted Poe,JudgeTedPoe,R,1,0,0,0,13.786434668015747
5824,91.04,M001189,P000611,Luke Messer,RepLukeMesser,R,Bruce Poliquin,RepPoliquin,R,1,0,0,0,17.338799827376928
5825,95.91,M001189,P000599,Luke Messer,RepLukeMesser,R,Bill Posey,CongBillPosey,R,1,0,0,0,12.232663044315915
5827,94.07,M001189,R000601,Luke Messer,RepLukeMesser,R,John Ratcliffe,RepRatcliffe,R,1,1,0,0,11.785978802000368
5828,89.87,M001189,R000585,Luke Messer,RepLukeMesser,R,Tom Reed,RepTomReed,R,1,1,0,0,8.12838568009193
5829,89.44,M001189,R000578,Luke Messer,RepLukeMesser,R,Dave Reichert,DaveReichert,R,1,0,0,0,36.514381671132604
5830,93.28,M001189,R000586,Luke Messer,RepLukeMesser,R,Jim Renacci,RepJimRenacci,R,1,0,0,1,3.919573431161136
5831,95.16,M001189,R000597,Luke Messer,RepLukeMesser,R,Tom Rice,RepTomRice,R,1,0,0,0,7.9211326968903935
5832,95.42,M001189,R000591,Luke Messer,RepLukeMesser,R,Martha Roby,RepMarthaRoby,R,0,1,0,0,7.805677882386877
5833,95.29,M001189,R000582,Luke Messer,RepLukeMesser,R,Phil Roe,DrPhilRoe,R,1,0,0,0,4.154514577689269
5834,94.25,M001189,R000395,Luke Messer,RepLukeMesser,R,Harold Rogers,RepHalRogers,R,1,0,0,1,2.801762534554824
5835,92.12,M001189,R000575,Luke Messer,RepLukeMesser,R,Mike Rogers,RepMikeRogersAL,R,1,0,0,0,6.334672719473207
5837,95.04,M001189,R000592,Luke Messer,RepLukeMesser,R,Todd Rokita,ToddRokita,R,1,1,1,0,1.7496177883161814
5838,97.29,M001189,R000607,Luke Messer,RepLukeMesser,R,Francis Rooney,RepRooney,R,1,0,0,0,13.493795690539574
5839,93.56,M001189,R000583,Luke Messer,RepLukeMesser,R,Tom Rooney,TomRooney,R,1,1,0,0,12.82513375139972
5840,85.54,M001189,R000435,Luke Messer,RepLukeMesser,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,0,0,0,14.683275043861187
5841,93.72,M001189,R000580,Luke Messer,RepLukeMesser,R,Peter Roskam,PeterRoskam,R,1,1,0,1,3.797224074101626
5842,97.35,M001189,R000593,Luke Messer,RepLukeMesser,R,Dennis Ross,RepDennisRoss,R,1,1,0,0,11.779205134106052
5843,95.65,M001189,R000598,Luke Messer,RepLukeMesser,R,Keith Rothfus,KeithRothfus,R,1,1,0,0,5.94865596498562
5844,93.96,M001189,R000603,Luke Messer,RepLukeMesser,R,David Rouzer,RepDavidRouzer,R,1,1,0,0,8.606493621582544
5845,96.35,M001189,R000487,Luke Messer,RepLukeMesser,R,Edward Royce,RepEdRoyce,R,1,0,0,0,32.94691478709809
5846,94.36,M001189,R000604,Luke Messer,RepLukeMesser,R,Steve Russell,RepRussell,R,1,1,0,0,12.357160215390012
5847,94.2,M001189,R000609,Luke Messer,RepLukeMesser,R,John Rutherford,RepRutherfordFL,R,1,0,0,0,9.861919910129759
5848,81.82,M001189,R000570,Luke Messer,RepLukeMesser,R,Paul Ryan,SpeakerRyan,R,1,1,0,0,4.4149829722918446
5849,88.21,M001189,S000051,Luke Messer,RepLukeMesser,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,8.483270952847368
5850,97.57,M001189,S001176,Luke Messer,RepLukeMesser,R,Steve Scalise,SteveScalise,R,1,1,0,0,10.814269635762656
5851,95.3,M001189,S001183,Luke Messer,RepLukeMesser,R,David Schweikert,RepDavid,R,1,1,0,0,27.15708418787948
5852,95.28,M001189,S001189,Luke Messer,RepLukeMesser,R,Austin Scott,AustinScottGA08,R,1,1,0,0,7.9339673025498705
5853,96.11,M001189,S000244,Luke Messer,RepLukeMesser,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,4.886514873574828
5854,96.22,M001189,S000250,Luke Messer,RepLukeMesser,R,Pete Sessions,PeteSessions,R,1,0,0,0,13.057159450082636
5855,94.7,M001189,S000364,Luke Messer,RepLukeMesser,R,John Shimkus,RepShimkus,R,1,0,0,1,3.125187192179811
5856,94.43,M001189,S001154,Luke Messer,RepLukeMesser,R,Bill Shuster,RepBillShuster,R,1,1,0,0,6.722310192616571
5857,93.33,M001189,S001148,Luke Messer,RepLukeMesser,R,Mike Simpson,CongMikeSimpson,R,1,0,0,0,28.28117859538296
5858,86.08,M001189,S000522,Luke Messer,RepLukeMesser,R,Christopher Smith,RepChrisSmith,R,1,0,0,0,11.064871599758767
5859,95.33,M001189,S001195,Luke Messer,RepLukeMesser,R,Jason Smith,RepJasonSmith,R,1,0,0,0,6.019848852497677
5860,95.93,M001189,S000583,Luke Messer,RepLukeMesser,R,Lamar Smith,LamarSmithTX21,R,1,0,0,0,16.5658641402485
5861,96.5,M001189,S001172,Luke Messer,RepLukeMesser,R,Adrian Smith,RepAdrianSmith,R,1,1,0,0,15.012331130522965
5862,94.08,M001189,S001199,Luke Messer,RepLukeMesser,R,Lloyd Smucker,RepSmucker,R,1,1,0,0,9.173480791542342
5863,90.47,M001189,S001196,Luke Messer,RepLukeMesser,R,Elise Stefanik,RepStefanik,R,0,0,0,0,11.73874035013896
5864,96.54,M001189,S001192,Luke Messer,RepLukeMesser,R,Chris Stewart,RepChrisStewart,R,1,1,0,0,27.2087224140828
5865,90.99,M001189,S001187,Luke Messer,RepLukeMesser,R,Steve Stivers,RepSteveStivers,R,1,1,0,1,2.6119371852288698
5866,95.17,M001189,T000477,Luke Messer,RepLukeMesser,R,Scott Taylor,RepScottTaylor,R,1,0,0,0,9.682001482540525
5867,91.5,M001189,T000478,Luke Messer,RepLukeMesser,R,Claudia Tenney,RepTenney,R,0,1,0,0,10.281179869251016
5868,90.92,M001189,T000467,Luke Messer,RepLukeMesser,R,Glenn Thompson,CongressmanGT,R,1,1,0,0,7.049640339085291
5869,95.64,M001189,T000238,Luke Messer,RepLukeMesser,R,William Thornberry,MacTXPress,R,1,0,0,0,15.945543062916432
5870,93.0,M001189,T000470,Luke Messer,RepLukeMesser,R,Scott Tipton,RepTipton,R,1,0,0,0,21.885846435013384
5871,95.08,M001189,T000475,Luke Messer,RepLukeMesser,R,Dave Trott,repdavetrott,R,1,1,0,1,3.597113308047448
5872,91.4,M001189,T000463,Luke Messer,RepLukeMesser,R,Michael Turner,RepMikeTurner,R,1,1,0,1,1.4228414875230202
5873,89.96,M001189,U000031,Luke Messer,RepLukeMesser,R,Fred Upton,RepFredUpton,R,1,0,0,1,2.7585859028652404
5874,90.11,M001189,V000129,Luke Messer,RepLukeMesser,R,David Valadao,RepDavidValadao,R,1,1,0,0,34.6554349733267
5875,97.18,M001189,W000812,Luke Messer,RepLukeMesser,R,Ann Wagner,RepAnnWagner,R,0,1,0,0,5.244929687821912
5876,94.13,M001189,W000798,Luke Messer,RepLukeMesser,R,Tim Walberg,RepWalberg,R,1,0,0,1,2.815975091601407
5877,92.92,M001189,W000791,Luke Messer,RepLukeMesser,R,Greg Walden,RepGregWalden,R,1,0,0,0,34.46865662772664
5878,96.03,M001189,W000819,Luke Messer,RepLukeMesser,R,Mark Walker,RepMarkWalker,R,1,1,0,0,6.833906124910079
5879,96.7,M001189,W000813,Luke Messer,RepLukeMesser,R,Jackie Walorski,RepWalorski,R,0,1,1,0,1.9653876296061632
5880,96.24,M001189,W000820,Luke Messer,RepLukeMesser,R,Mimi Walters,RepMimiWalters,R,0,1,0,0,32.820360930706784
5881,94.04,M001189,W000814,Luke Messer,RepLukeMesser,R,Randy Weber,TXRandy14,R,1,0,0,0,13.840746471311205
5882,95.7,M001189,W000806,Luke Messer,RepLukeMesser,R,Daniel Webster,RepWebster,R,1,0,0,0,11.155143692207773
5883,95.9,M001189,W000815,Luke Messer,RepLukeMesser,R,Brad Wenstrup,RepBradWenstrup,R,1,0,0,1,1.855562087061829
5884,96.48,M001189,W000821,Luke Messer,RepLukeMesser,R,Bruce Westerman,RepWesterman,R,1,1,0,0,9.44613242655682
5885,96.69,M001189,W000816,Luke Messer,RepLukeMesser,R,Roger Williams,RepRWilliams,R,1,0,0,0,14.7868880003689
5886,96.36,M001189,W000795,Luke Messer,RepLukeMesser,R,Joe Wilson,RepJoeWilson,R,1,0,0,0,7.074598872977682
5887,95.26,M001189,W000804,Luke Messer,RepLukeMesser,R,Robert Wittman,RobWittman,R,1,0,0,0,8.458192472722226
5888,95.9,M001189,W000809,Luke Messer,RepLukeMesser,R,Steve Womack,Rep_SteveWomack,R,1,0,0,0,8.939442626976279
5889,93.25,M001189,W000810,Luke Messer,RepLukeMesser,R,Rob Woodall,RepRobWoodall,R,1,1,0,0,5.587639544326106
5890,92.9,M001189,Y000063,Luke Messer,RepLukeMesser,R,Kevin Yoder,RepKevinYoder,R,1,1,0,0,9.448010564372822
5891,94.69,M001189,Y000065,Luke Messer,RepLukeMesser,R,Ted Yoho,RepTedYoho,R,1,0,0,0,10.344712346180616
5892,95.32,M001189,Y000066,Luke Messer,RepLukeMesser,R,David Young,RepDavidYoung,R,1,1,0,0,9.433037072272574
5893,89.23,M001189,Y000033,Luke Messer,RepLukeMesser,R,Don Young,RepDonYoung,R,1,0,0,0,71.28751267182884
5894,93.04,M001189,Z000017,Luke Messer,RepLukeMesser,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,12.765822334986249
5895,96.35,M001201,M001194,Paul Mitchell,RepPaulMitchell,R,John Moolenaar,RepMoolenaar,R,1,1,1,0,1.8091676486865256
5896,92.26,M001201,M001195,Paul Mitchell,RepPaulMitchell,R,Alex Mooney,RepAlexMooney,R,1,0,0,0,5.287497302941596
5897,96.19,M001201,M001190,Paul Mitchell,RepPaulMitchell,R,Markwayne Mullin,RepMullin,R,1,0,0,0,14.90013271909889
5898,96.32,M001201,N000189,Paul Mitchell,RepPaulMitchell,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,36.930205368448895
5899,95.56,M001201,N000184,Paul Mitchell,RepPaulMitchell,R,Kristi Noem,RepKristiNoem,R,0,0,0,0,17.277205073672256
5900,92.21,M001201,N000190,Paul Mitchell,RepPaulMitchell,R,Ralph Norman,RepRalphNorman,R,1,1,0,0,9.001011520403699
5901,96.63,M001201,N000181,Paul Mitchell,RepPaulMitchell,R,Devin Nunes,Rep_DevinNunes,R,1,0,0,0,37.03616942585472
5902,96.6,M001201,O000168,Paul Mitchell,RepPaulMitchell,R,Pete Olson,RepPeteOlson,R,1,1,0,0,18.75321257433781
5903,96.01,M001201,P000601,Paul Mitchell,RepPaulMitchell,R,Steven Palazzo,CongPalazzo,R,1,1,0,0,13.701049829468648
5904,94.04,M001201,P000609,Paul Mitchell,RepPaulMitchell,R,Gary Palmer,USRepGaryPalmer,R,1,1,0,0,10.725190381159882
5905,93.14,M001201,P000594,Paul Mitchell,RepPaulMitchell,R,Erik Paulsen,RepErikPaulsen,R,1,1,0,0,10.672588488845065
5906,93.12,M001201,P000588,Paul Mitchell,RepPaulMitchell,R,Steve Pearce,RepStevePearce,R,1,0,0,0,25.339283536688647
5907,91.55,M001201,P000605,Paul Mitchell,RepPaulMitchell,R,Scott Perry,RepScottPerry,R,1,1,0,0,6.963353175836412
5908,94.48,M001201,P000606,Paul Mitchell,RepPaulMitchell,R,Robert Pittenger,RepPittenger,R,1,0,0,0,9.144973780883939
5909,92.27,M001201,P000592,Paul Mitchell,RepPaulMitchell,R,Ted Poe,JudgeTedPoe,R,1,0,0,0,18.19039822574574
5910,93.85,M001201,P000611,Paul Mitchell,RepPaulMitchell,R,Bruce Poliquin,RepPoliquin,R,1,1,0,0,14.046026231301973
5911,94.0,M001201,P000599,Paul Mitchell,RepPaulMitchell,R,Bill Posey,CongBillPosey,R,1,0,0,0,15.329399266748633
5913,93.6,M001201,R000601,Paul Mitchell,RepPaulMitchell,R,John Ratcliffe,RepRatcliffe,R,1,1,0,0,15.948486693743869
5914,92.58,M001201,R000585,Paul Mitchell,RepPaulMitchell,R,Tom Reed,RepTomReed,R,1,0,0,0,5.331370939667245
5915,90.84,M001201,R000578,Paul Mitchell,RepPaulMitchell,R,Dave Reichert,DaveReichert,R,1,0,0,0,38.23449583625985
5916,93.56,M001201,R000586,Paul Mitchell,RepPaulMitchell,R,Jim Renacci,RepJimRenacci,R,1,1,0,1,2.6607686717293437
5917,95.87,M001201,R000597,Paul Mitchell,RepPaulMitchell,R,Tom Rice,RepTomRice,R,1,1,0,0,9.829445703651846
5918,96.67,M001201,R000591,Paul Mitchell,RepPaulMitchell,R,Martha Roby,RepMarthaRoby,R,0,0,0,0,12.01559729046948
5919,95.89,M001201,R000582,Paul Mitchell,RepPaulMitchell,R,Phil Roe,DrPhilRoe,R,1,0,0,0,7.108620689661121
5920,96.35,M001201,R000395,Paul Mitchell,RepPaulMitchell,R,Harold Rogers,RepHalRogers,R,1,0,0,0,5.975942121944254
5921,95.16,M001201,R000575,Paul Mitchell,RepPaulMitchell,R,Mike Rogers,RepMikeRogersAL,R,1,1,0,0,10.522512814164537
5923,93.79,M001201,R000592,Paul Mitchell,RepPaulMitchell,R,Todd Rokita,ToddRokita,R,1,1,0,1,4.860894242128986
5924,95.6,M001201,R000607,Paul Mitchell,RepPaulMitchell,R,Francis Rooney,RepRooney,R,1,1,0,0,16.904857184245483
5925,96.21,M001201,R000583,Paul Mitchell,RepPaulMitchell,R,Tom Rooney,TomRooney,R,1,0,0,0,16.14593550070663
5926,87.53,M001201,R000435,Paul Mitchell,RepPaulMitchell,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,1,0,0,17.820804086967502
5927,94.51,M001201,R000580,Paul Mitchell,RepPaulMitchell,R,Peter Roskam,PeterRoskam,R,1,1,0,0,5.348605439010713
5928,97.89,M001201,R000593,Paul Mitchell,RepPaulMitchell,R,Dennis Ross,RepDennisRoss,R,1,1,0,0,15.156163249034432
5929,96.0,M001201,R000598,Paul Mitchell,RepPaulMitchell,R,Keith Rothfus,KeithRothfus,R,1,1,0,0,4.544568974340377
5930,95.08,M001201,R000603,Paul Mitchell,RepPaulMitchell,R,David Rouzer,RepDavidRouzer,R,1,0,0,0,9.870893102882796
5931,95.42,M001201,R000487,Paul Mitchell,RepPaulMitchell,R,Edward Royce,RepEdRoyce,R,1,1,0,0,36.09202658488821
5932,93.51,M001201,R000604,Paul Mitchell,RepPaulMitchell,R,Steve Russell,RepRussell,R,1,1,0,0,16.135492261051702
5933,97.03,M001201,R000609,Paul Mitchell,RepPaulMitchell,R,John Rutherford,RepRutherfordFL,R,1,1,0,0,13.044615146145306
5934,95.45,M001201,R000570,Paul Mitchell,RepPaulMitchell,R,Paul Ryan,SpeakerRyan,R,1,1,0,1,5.4169556713426505
5935,86.12,M001201,S000051,Paul Mitchell,RepPaulMitchell,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,10.92221948889792
5936,97.02,M001201,S001176,Paul Mitchell,RepPaulMitchell,R,Steve Scalise,SteveScalise,R,1,1,0,0,15.31252078860409
5937,94.12,M001201,S001183,Paul Mitchell,RepPaulMitchell,R,David Schweikert,RepDavid,R,1,1,0,0,30.47088458436667
5938,95.43,M001201,S001189,Paul Mitchell,RepPaulMitchell,R,Austin Scott,AustinScottGA08,R,1,1,0,0,11.550250531342034
5939,92.98,M001201,S000244,Paul Mitchell,RepPaulMitchell,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,1,5.546030686551952
