,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance
216,95.1,L000581,M001196,Brenda Lawrence,RepLawrence,D,Seth Moulton,teammoulton,D,0,0,0,0,12.226136285193414
217,87.33,L000581,M001202,Brenda Lawrence,RepLawrence,D,Stephanie Murphy,RepStephMurphy,D,1,0,0,0,13.926954902097965
218,95.14,L000581,N000002,Brenda Lawrence,RepLawrence,D,Jerrold Nadler,RepJerryNadler,D,0,1,0,0,9.373376226288627
219,94.79,L000581,N000179,Brenda Lawrence,RepLawrence,D,Grace Napolitano,GraceNapolitano,D,1,0,0,0,35.71464160124135
220,95.39,L000581,N000015,Brenda Lawrence,RepLawrence,D,Richard Neal,RepRichardNeal,D,0,1,0,0,10.34315558635548
221,93.72,L000581,N000127,Brenda Lawrence,RepLawrence,D,Rick Nolan,USRepRickNolan,D,0,0,0,0,11.005278517271092
222,94.06,L000581,N000188,Brenda Lawrence,RepLawrence,D,Donald Norcross,DonaldNorcross,D,0,1,0,0,8.572690520366377
224,86.46,L000581,O000171,Brenda Lawrence,RepLawrence,D,Tom O'Halleran,repohalleran,D,0,1,0,0,28.537418131862392
225,93.66,L000581,O000170,Brenda Lawrence,RepLawrence,D,Beto O'Rourke,RepBetoORourke,D,0,0,0,0,25.408551924885806
226,95.48,L000581,P000034,Brenda Lawrence,RepLawrence,D,Frank Pallone,FrankPallone,D,0,1,0,0,9.162078798197802
227,93.9,L000581,P000613,Brenda Lawrence,RepLawrence,D,Jimmy Panetta,RepJimmyPanetta,D,0,0,0,0,38.50687254113915
228,95.59,L000581,P000096,Brenda Lawrence,RepLawrence,D,Bill Pascrell,BillPascrell,D,0,0,0,0,9.267284339492477
229,95.55,L000581,P000604,Brenda Lawrence,RepLawrence,D,Donald Payne,RepDonaldPayne,D,0,1,0,0,9.16295634635298
230,95.69,L000581,P000197,Brenda Lawrence,RepLawrence,D,Nancy Pelosi,NancyPelosi,D,1,0,0,0,39.51678683855233
231,93.95,L000581,P000593,Brenda Lawrence,RepLawrence,D,Ed Perlmutter,RepPerlmutter,D,0,1,0,0,22.0039643385778
232,87.97,L000581,P000608,Brenda Lawrence,RepLawrence,D,Scott Peters,RepScottPeters,D,0,1,0,0,35.25053764274387
234,96.35,L000581,P000597,Brenda Lawrence,RepLawrence,D,Chellie Pingree,ChelliePingree,D,1,1,0,0,13.172361945517011
236,95.52,L000581,P000607,Brenda Lawrence,RepLawrence,D,Mark Pocan,RepMarkPocan,D,0,0,0,1,6.568677466154273
237,92.97,L000581,P000598,Brenda Lawrence,RepLawrence,D,Jared Polis,JaredPolis,D,0,0,0,0,22.65156175695272
238,95.55,L000581,P000523,Brenda Lawrence,RepLawrence,D,David Price,RepDavidEPrice,D,0,0,0,0,7.797347194351986
239,96.25,L000581,Q000023,Brenda Lawrence,RepLawrence,D,Mike Quigley,RepMikeQuigley,D,0,1,0,0,4.668528393048772
240,95.55,L000581,R000606,Brenda Lawrence,RepLawrence,D,Jamie Raskin,repraskin,D,0,1,0,0,6.680832490076754
241,93.65,L000581,R000602,Brenda Lawrence,RepLawrence,D,Kathleen Rice,RepKathleenRice,D,1,0,0,0,9.756417784631633
242,94.26,L000581,R000588,Brenda Lawrence,RepLawrence,D,Cedric Richmond,RepRichmond,D,0,0,0,0,14.481145493983504
243,90.16,L000581,R000608,Brenda Lawrence,RepLawrence,D,Jacky Rosen,RepJackyRosen,D,1,1,0,0,32.62024869299274
244,95.79,L000581,R000486,Brenda Lawrence,RepLawrence,D,Lucille Roybal-Allard,RepRoybalAllard,D,1,0,0,0,35.998881960673536
245,91.73,L000581,R000599,Brenda Lawrence,RepLawrence,D,Raul Ruiz,CongressmanRuiz,D,0,0,0,0,33.672848285506696
246,93.68,L000581,R000576,Brenda Lawrence,RepLawrence,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,0,1,0,0,7.409759636902449
247,94.68,L000581,R000515,Brenda Lawrence,RepLawrence,D,Bobby Rush,RepBobbyRush,D,0,1,0,0,4.72836190628008
248,95.01,L000581,R000577,Brenda Lawrence,RepLawrence,D,Tim Ryan,RepTimRyan,D,0,0,0,1,2.5904492876884766
250,95.86,L000581,S001156,Brenda Lawrence,RepLawrence,D,Linda Sánchez,RepLindaSanchez,D,1,0,0,0,35.89284191235497
251,96.02,L000581,S001168,Brenda Lawrence,RepLawrence,D,John Sarbanes,RepSarbanes,D,0,1,0,0,7.2478137999396095
252,94.98,L000581,S001145,Brenda Lawrence,RepLawrence,D,Jan Schakowsky,JanSchakowsky,D,1,0,0,0,4.631174786390828
253,95.57,L000581,S001150,Brenda Lawrence,RepLawrence,D,Adam Schiff,RepAdamSchiff,D,0,1,0,0,36.04386899238357
254,88.11,L000581,S001190,Brenda Lawrence,RepLawrence,D,Brad Schneider,repschneider,D,0,1,0,0,4.743605505983863
255,87.21,L000581,S001180,Brenda Lawrence,RepLawrence,D,Kurt Schrader,RepSchrader,D,0,1,0,0,40.00427601435758
256,93.51,L000581,S001157,Brenda Lawrence,RepLawrence,D,David Scott,RepDavidScott,D,0,1,0,0,8.955373464905643
257,94.2,L000581,S000185,Brenda Lawrence,RepLawrence,D,Robert Scott,BobbyScott,D,0,1,0,0,8.653571918604952
258,94.34,L000581,S000248,Brenda Lawrence,RepLawrence,D,José Serrano,RepJoseSerrano,D,0,0,0,0,9.453290699287177
259,94.26,L000581,S001185,Brenda Lawrence,RepLawrence,D,Terri Sewell,RepTerriSewell,D,1,0,0,0,10.965966702400536
260,94.71,L000581,S001170,Brenda Lawrence,RepLawrence,D,Carol Shea-Porter,repsheaporter,D,1,1,0,0,12.019759365950133
261,94.21,L000581,S000344,Brenda Lawrence,RepLawrence,D,Brad Sherman,BradSherman,D,0,1,0,0,36.3020045433875
262,78.0,L000581,S001191,Brenda Lawrence,RepLawrence,D,Kyrsten Sinema,RepSinema,D,1,0,0,0,30.14743724380559
263,94.89,L000581,S001165,Brenda Lawrence,RepLawrence,D,Albio Sires,RepSires,D,0,1,0,0,9.255012393336287
264,94.08,L000581,S000510,Brenda Lawrence,RepLawrence,D,Adam Smith,RepAdamSmith,D,0,0,0,0,39.36474984796811
265,94.21,L000581,S001200,Brenda Lawrence,RepLawrence,D,Darren Soto,RepDarrenSoto,D,0,0,0,0,14.568233235733626
266,94.5,L000581,S001175,Brenda Lawrence,RepLawrence,D,Jackie Speier,RepSpeier,D,1,1,0,0,39.48508598630014
267,88.58,L000581,S001201,Brenda Lawrence,RepLawrence,D,Thomas Suozzi,RepTomSuozzi,D,0,1,0,0,9.840328275942964
268,94.08,L000581,S001193,Brenda Lawrence,RepLawrence,D,Eric Swalwell,RepSwalwell,D,0,0,0,0,38.9269493027905
269,95.04,L000581,T000472,Brenda Lawrence,RepLawrence,D,Mark Takano,RepMarkTakano,D,0,1,0,0,35.166636587587355
270,95.45,L000581,T000193,Brenda Lawrence,RepLawrence,D,Bennie Thompson,BennieGThompson,D,0,1,0,0,11.710455192994852
271,93.67,L000581,T000460,Brenda Lawrence,RepLawrence,D,Mike Thompson,RepThompson,D,0,1,0,0,39.46309804947392
272,95.59,L000581,T000468,Brenda Lawrence,RepLawrence,D,Dina Titus,RepDinaTitus,D,1,1,0,0,32.576351340236414
273,97.51,L000581,T000469,Brenda Lawrence,RepLawrence,D,Paul Tonko,RepPaulTonko,D,0,1,0,0,9.210868300746831
274,94.34,L000581,T000474,Brenda Lawrence,RepLawrence,D,Norma Torres,NormaJTorres,D,1,0,0,0,35.407805579049814
275,95.53,L000581,T000465,Brenda Lawrence,RepLawrence,D,Niki Tsongas,NikiInTheHouse,D,1,1,0,0,11.62438565800991
276,95.25,L000581,V000130,Brenda Lawrence,RepLawrence,D,Juan Vargas,RepJuanVargas,D,0,1,0,0,33.68176350872622
277,93.05,L000581,V000131,Brenda Lawrence,RepLawrence,D,Marc Veasey,RepVeasey,D,0,0,0,0,16.959361849272618
278,90.63,L000581,V000132,Brenda Lawrence,RepLawrence,D,Filemon Vela,RepFilemonVela,D,0,1,0,0,20.698863815306414
279,94.25,L000581,V000081,Brenda Lawrence,RepLawrence,D,Nydia Velázquez,NydiaVelazquez,D,1,1,0,0,9.421195974077383
280,95.39,L000581,V000108,Brenda Lawrence,RepLawrence,D,Peter Visclosky,RepVisclosky,D,0,1,0,1,4.0886665322393485
281,94.28,L000581,W000799,Brenda Lawrence,RepLawrence,D,Tim Walz,RepTimWalz,D,0,1,0,0,10.600518305647832
282,94.88,L000581,W000797,Brenda Lawrence,RepLawrence,D,Debbie Wasserman Schultz,RepDWStweets,D,1,0,0,0,16.67136094721849
283,95.3,L000581,W000187,Brenda Lawrence,RepLawrence,D,Maxine Waters,MaxineWaters,D,1,0,0,0,36.16738058344095
284,94.37,L000581,W000822,Brenda Lawrence,RepLawrence,D,Bonnie Watson Coleman,RepBonnie,D,1,0,0,0,8.880149408326789
285,95.03,L000581,W000800,Brenda Lawrence,RepLawrence,D,Peter Welch,PeterWelch,D,0,1,0,0,10.65652946532567
286,96.57,L000581,W000808,Brenda Lawrence,RepLawrence,D,Frederica Wilson,RepWilson,D,1,0,0,0,16.838236895546178
287,96.04,L000581,Y000062,Brenda Lawrence,RepLawrence,D,John Yarmuth,RepJohnYarmuth,D,0,1,0,0,4.962370517591858
288,89.32,L000586,L000551,Al Lawson,RepAlLawsonJr,D,Barbara Lee,RepBarbaraLee,D,0,1,0,0,39.586374464707866
289,92.71,L000586,L000263,Al Lawson,RepAlLawsonJr,D,Sander Levin,RepSandyLevin,D,1,0,0,0,12.08612230916016
290,90.66,L000586,L000287,Al Lawson,RepAlLawsonJr,D,John Lewis,RepJohnLewis,D,1,1,0,1,3.4324910456902002
291,92.16,L000586,L000582,Al Lawson,RepAlLawsonJr,D,Ted Lieu,RepTedLieu,D,1,0,0,0,35.45508089014536
292,91.39,L000586,L000563,Al Lawson,RepAlLawsonJr,D,Daniel Lipinski,RepLipinski,D,1,0,0,0,12.12537365077616
293,93.2,L000586,L000565,Al Lawson,RepAlLawsonJr,D,Dave Loebsack,DaveLoebsack,D,1,1,0,0,13.916720800522056
294,91.47,L000586,L000397,Al Lawson,RepAlLawsonJr,D,Zoe Lofgren,RepZoeLofgren,D,0,1,0,0,38.855121282432364
295,90.85,L000586,L000579,Al Lawson,RepAlLawsonJr,D,Alan Lowenthal,RepLowenthal,D,1,1,0,0,35.11688869299928
296,91.96,L000586,L000480,Al Lawson,RepAlLawsonJr,D,Nita Lowey,NitaLowey,D,0,0,0,0,14.256988681710766
297,91.74,L000586,L000570,Al Lawson,RepAlLawsonJr,D,Ben Luján,RepBenRayLujan,D,1,0,0,0,23.17250578023882
298,91.81,L000586,L000580,Al Lawson,RepAlLawsonJr,D,Michelle Lujan Grisham,RepLujanGrisham,D,0,0,0,0,23.139412852452523
299,92.01,L000586,L000562,Al Lawson,RepAlLawsonJr,D,Stephen Lynch,RepStephenLynch,D,1,1,0,0,16.979423302536034
300,93.21,L000586,M001185,Al Lawson,RepAlLawsonJr,D,Sean Maloney,RepSeanMaloney,D,1,0,0,0,14.338946017786373
301,91.75,L000586,M000087,Al Lawson,RepAlLawsonJr,D,Carolyn Maloney,RepMaloney,D,0,1,0,0,13.927073583364727
302,92.82,L000586,M001163,Al Lawson,RepAlLawsonJr,D,Doris Matsui,DorisMatsui,D,0,1,0,0,39.015894481980425
303,90.79,L000586,M001143,Al Lawson,RepAlLawsonJr,D,Betty McCollum,BettyMcCollum04,D,0,1,0,0,17.466470057792506
304,91.85,L000586,M001200,Al Lawson,RepAlLawsonJr,D,A. McEachin,RepMcEachin,D,1,0,0,0,8.965129427046898
305,90.11,L000586,M000312,Al Lawson,RepAlLawsonJr,D,Jim McGovern,RepMcGovern,D,1,0,0,0,16.37216154292073
306,91.28,L000586,M001166,Al Lawson,RepAlLawsonJr,D,Jerry McNerney,RepMcNerney,D,1,1,0,0,38.72768423368082
307,90.98,L000586,M001137,Al Lawson,RepAlLawsonJr,D,Gregory Meeks,RepGregoryMeeks,D,1,1,0,0,13.966556503814221
308,90.68,L000586,M001188,Al Lawson,RepAlLawsonJr,D,Grace Meng,RepGraceMeng,D,0,0,0,0,14.001505169958715
309,90.27,L000586,M001160,Al Lawson,RepAlLawsonJr,D,Gwen Moore,RepGwenMoore,D,0,1,0,0,13.437340509239124
310,92.15,L000586,M001196,Al Lawson,RepAlLawsonJr,D,Seth Moulton,teammoulton,D,1,0,0,0,17.351847108548398
311,88.89,L000586,M001202,Al Lawson,RepAlLawsonJr,D,Stephanie Murphy,RepStephMurphy,D,0,0,1,0,2.7237813648892706
312,89.46,L000586,N000002,Al Lawson,RepAlLawsonJr,D,Jerrold Nadler,RepJerryNadler,D,1,1,0,0,13.86291370535263
313,91.08,L000586,N000179,Al Lawson,RepAlLawsonJr,D,Grace Napolitano,GraceNapolitano,D,0,0,0,0,34.78277330257305
314,92.54,L000586,N000015,Al Lawson,RepAlLawsonJr,D,Richard Neal,RepRichardNeal,D,1,1,0,0,15.827818366121445
315,92.06,L000586,N000127,Al Lawson,RepAlLawsonJr,D,Rick Nolan,USRepRickNolan,D,1,1,0,0,19.419664486553568
316,91.89,L000586,N000188,Al Lawson,RepAlLawsonJr,D,Donald Norcross,DonaldNorcross,D,1,0,0,0,12.474354949121244
318,91.2,L000586,O000171,Al Lawson,RepAlLawsonJr,D,Tom O'Halleran,repohalleran,D,1,1,0,0,27.785012786857735
319,91.54,L000586,O000170,Al Lawson,RepAlLawsonJr,D,Beto O'Rourke,RepBetoORourke,D,1,0,0,0,23.00193435604535
320,91.03,L000586,P000034,Al Lawson,RepAlLawsonJr,D,Frank Pallone,FrankPallone,D,1,1,0,0,13.502374820327963
321,92.7,L000586,P000613,Al Lawson,RepAlLawsonJr,D,Jimmy Panetta,RepJimmyPanetta,D,1,0,0,0,38.35202174729028
322,91.86,L000586,P000096,Al Lawson,RepAlLawsonJr,D,Bill Pascrell,BillPascrell,D,1,0,0,0,13.927174439335197
323,91.27,L000586,P000604,Al Lawson,RepAlLawsonJr,D,Donald Payne,RepDonaldPayne,D,1,0,0,0,13.724147918751399
324,91.12,L000586,P000197,Al Lawson,RepAlLawsonJr,D,Nancy Pelosi,NancyPelosi,D,0,1,0,0,39.78856177744728
325,91.48,L000586,P000593,Al Lawson,RepAlLawsonJr,D,Ed Perlmutter,RepPerlmutter,D,1,1,0,0,23.65734939193434
326,89.56,L000586,P000608,Al Lawson,RepAlLawsonJr,D,Scott Peters,RepScottPeters,D,1,0,0,0,33.88628050077453
328,90.88,L000586,P000597,Al Lawson,RepAlLawsonJr,D,Chellie Pingree,ChelliePingree,D,0,1,0,0,18.844931349645915
330,90.15,L000586,P000607,Al Lawson,RepAlLawsonJr,D,Mark Pocan,RepMarkPocan,D,1,0,0,0,14.085473607709513
331,89.38,L000586,P000598,Al Lawson,RepAlLawsonJr,D,Jared Polis,JaredPolis,D,1,0,0,0,24.415128072555337
332,92.74,L000586,P000523,Al Lawson,RepAlLawsonJr,D,David Price,RepDavidEPrice,D,1,1,0,0,7.039936432312543
333,93.06,L000586,Q000023,Al Lawson,RepAlLawsonJr,D,Mike Quigley,RepMikeQuigley,D,1,0,0,0,12.33798851474482
334,90.58,L000586,R000606,Al Lawson,RepAlLawsonJr,D,Jamie Raskin,repraskin,D,1,0,0,0,10.843677885526764
335,93.64,L000586,R000602,Al Lawson,RepAlLawsonJr,D,Kathleen Rice,RepKathleenRice,D,0,0,0,0,14.094336962117385
336,89.66,L000586,R000588,Al Lawson,RepAlLawsonJr,D,Cedric Richmond,RepRichmond,D,1,0,0,0,7.299762955606308
337,91.5,L000586,R000608,Al Lawson,RepAlLawsonJr,D,Jacky Rosen,RepJackyRosen,D,0,1,0,0,32.226952083316924
338,91.71,L000586,R000486,Al Lawson,RepAlLawsonJr,D,Lucille Roybal-Allard,RepRoybalAllard,D,0,1,0,0,35.03237938935371
339,93.27,L000586,R000599,Al Lawson,RepAlLawsonJr,D,Raul Ruiz,CongressmanRuiz,D,1,0,0,0,32.56466580818588
340,92.47,L000586,R000576,Al Lawson,RepAlLawsonJr,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,1,1,0,0,11.222716013532407
341,88.57,L000586,R000515,Al Lawson,RepAlLawsonJr,D,Bobby Rush,RepBobbyRush,D,1,1,0,0,11.977661116063445
342,92.38,L000586,R000577,Al Lawson,RepAlLawsonJr,D,Tim Ryan,RepTimRyan,D,1,0,0,0,10.963048299906138
344,91.53,L000586,S001156,Al Lawson,RepAlLawsonJr,D,Linda Sánchez,RepLindaSanchez,D,0,0,0,0,34.91393693143812
345,92.3,L000586,S001168,Al Lawson,RepAlLawsonJr,D,John Sarbanes,RepSarbanes,D,1,0,0,0,10.938389957029676
346,90.34,L000586,S001145,Al Lawson,RepAlLawsonJr,D,Jan Schakowsky,JanSchakowsky,D,0,1,0,0,12.441043830602064
347,93.14,L000586,S001150,Al Lawson,RepAlLawsonJr,D,Adam Schiff,RepAdamSchiff,D,1,0,0,0,35.17420349147409
348,89.35,L000586,S001190,Al Lawson,RepAlLawsonJr,D,Brad Schneider,repschneider,D,1,0,0,0,12.69902001383836
349,87.39,L000586,S001180,Al Lawson,RepAlLawsonJr,D,Kurt Schrader,RepSchrader,D,1,1,0,0,42.38215984557338
350,92.01,L000586,S001157,Al Lawson,RepAlLawsonJr,D,David Scott,RepDavidScott,D,1,1,0,1,3.411454196207605
351,90.5,L000586,S000185,Al Lawson,RepAlLawsonJr,D,Robert Scott,BobbyScott,D,1,1,0,0,9.327596800176073
352,89.69,L000586,S000248,Al Lawson,RepAlLawsonJr,D,José Serrano,RepJoseSerrano,D,1,1,0,0,14.022087893907376
353,93.52,L000586,S001185,Al Lawson,RepAlLawsonJr,D,Terri Sewell,RepTerriSewell,D,0,0,0,1,4.742651924223769
354,91.35,L000586,S001170,Al Lawson,RepAlLawsonJr,D,Carol Shea-Porter,repsheaporter,D,0,1,0,0,17.77971489499305
355,91.35,L000586,S000344,Al Lawson,RepAlLawsonJr,D,Brad Sherman,BradSherman,D,1,1,0,0,35.4217409994244
356,83.23,L000586,S001191,Al Lawson,RepAlLawsonJr,D,Kyrsten Sinema,RepSinema,D,0,0,0,0,28.77876414067156
357,92.69,L000586,S001165,Al Lawson,RepAlLawsonJr,D,Albio Sires,RepSires,D,1,1,0,0,13.801111395498495
358,89.54,L000586,S000510,Al Lawson,RepAlLawsonJr,D,Adam Smith,RepAdamSmith,D,1,0,0,0,42.481258143453175
359,92.8,L000586,S001200,Al Lawson,RepAlLawsonJr,D,Darren Soto,RepDarrenSoto,D,1,0,1,0,3.158861394789052
360,90.28,L000586,S001175,Al Lawson,RepAlLawsonJr,D,Jackie Speier,RepSpeier,D,0,1,0,0,39.68500275765172
361,89.86,L000586,S001201,Al Lawson,RepAlLawsonJr,D,Thomas Suozzi,RepTomSuozzi,D,1,0,0,0,14.295402120669515
362,92.62,L000586,S001193,Al Lawson,RepAlLawsonJr,D,Eric Swalwell,RepSwalwell,D,1,0,0,0,39.16811428707818
363,90.31,L000586,T000472,Al Lawson,RepAlLawsonJr,D,Mark Takano,RepMarkTakano,D,1,0,0,0,34.16131600761336
364,91.35,L000586,T000193,Al Lawson,RepAlLawsonJr,D,Bennie Thompson,BennieGThompson,D,1,1,0,0,7.542922729054402
365,92.37,L000586,T000460,Al Lawson,RepAlLawsonJr,D,Mike Thompson,RepThompson,D,1,1,0,0,39.96608765024464
366,90.77,L000586,T000468,Al Lawson,RepAlLawsonJr,D,Dina Titus,RepDinaTitus,D,0,1,0,0,32.333822500026386
367,92.7,L000586,T000469,Al Lawson,RepAlLawsonJr,D,Paul Tonko,RepPaulTonko,D,1,1,0,0,15.438528046686098
368,92.78,L000586,T000474,Al Lawson,RepAlLawsonJr,D,Norma Torres,NormaJTorres,D,0,0,0,0,34.45383170492518
369,91.64,L000586,T000465,Al Lawson,RepAlLawsonJr,D,Niki Tsongas,NikiInTheHouse,D,0,1,0,0,16.890916287354838
370,92.12,L000586,V000130,Al Lawson,RepAlLawsonJr,D,Juan Vargas,RepJuanVargas,D,1,0,0,0,32.29561242823156
371,91.68,L000586,V000131,Al Lawson,RepAlLawsonJr,D,Marc Veasey,RepVeasey,D,1,0,0,0,13.96317914419631
372,91.06,L000586,V000132,Al Lawson,RepAlLawsonJr,D,Filemon Vela,RepFilemonVela,D,1,0,0,0,14.603398476722155
373,90.12,L000586,V000081,Al Lawson,RepAlLawsonJr,D,Nydia Velázquez,NydiaVelazquez,D,0,1,0,0,13.882553958806401
374,92.09,L000586,V000108,Al Lawson,RepAlLawsonJr,D,Peter Visclosky,RepVisclosky,D,1,1,0,0,11.658428351606885
375,91.43,L000586,W000799,Al Lawson,RepAlLawsonJr,D,Tim Walz,RepTimWalz,D,1,0,0,0,16.981516878996846
376,91.91,L000586,W000797,Al Lawson,RepAlLawsonJr,D,Debbie Wasserman Schultz,RepDWStweets,D,0,0,1,0,5.334941232171008
377,90.15,L000586,W000187,Al Lawson,RepAlLawsonJr,D,Maxine Waters,MaxineWaters,D,0,0,0,0,35.18245793464976
378,89.95,L000586,W000822,Al Lawson,RepAlLawsonJr,D,Bonnie Watson Coleman,RepBonnie,D,0,1,0,0,13.23166106314156
379,90.55,L000586,W000800,Al Lawson,RepAlLawsonJr,D,Peter Welch,PeterWelch,D,1,1,0,0,17.300907465510274
380,91.96,L000586,W000808,Al Lawson,RepAlLawsonJr,D,Frederica Wilson,RepWilson,D,0,1,1,0,5.50606098141065
381,91.58,L000586,Y000062,Al Lawson,RepAlLawsonJr,D,John Yarmuth,RepJohnYarmuth,D,1,1,0,0,8.094723335851866
382,95.66,L000551,L000263,Barbara Lee,RepBarbaraLee,D,Sander Levin,RepSandyLevin,D,0,0,0,0,39.45591909252015
383,98.48,L000551,L000287,Barbara Lee,RepBarbaraLee,D,John Lewis,RepJohnLewis,D,0,1,0,0,38.04088582011981
384,96.0,L000551,L000582,Barbara Lee,RepBarbaraLee,D,Ted Lieu,RepTedLieu,D,0,0,1,0,5.22200563765139
385,85.7,L000551,L000563,Barbara Lee,RepBarbaraLee,D,Daniel Lipinski,RepLipinski,D,0,0,0,0,34.54652340989147
386,91.19,L000551,L000565,Barbara Lee,RepBarbaraLee,D,Dave Loebsack,DaveLoebsack,D,0,1,0,0,30.26751502355877
387,95.18,L000551,L000397,Barbara Lee,RepBarbaraLee,D,Zoe Lofgren,RepZoeLofgren,D,1,1,1,0,0.8622519652699127
388,94.71,L000551,L000579,Barbara Lee,RepBarbaraLee,D,Alan Lowenthal,RepLowenthal,D,0,1,1,0,5.856315491681914
389,93.52,L000551,L000480,Barbara Lee,RepBarbaraLee,D,Nita Lowey,NitaLowey,D,1,1,0,0,48.429216713314894
390,93.42,L000551,L000570,Barbara Lee,RepBarbaraLee,D,Ben Luján,RepBenRayLujan,D,0,0,0,0,16.49888403252901
391,90.0,L000551,L000580,Barbara Lee,RepBarbaraLee,D,Michelle Lujan Grisham,RepLujanGrisham,D,1,0,0,0,16.447010350828133
392,94.06,L000551,L000562,Barbara Lee,RepBarbaraLee,D,Stephen Lynch,RepStephenLynch,D,0,1,0,0,51.38910714268635
393,90.86,L000551,M001185,Barbara Lee,RepBarbaraLee,D,Sean Maloney,RepSeanMaloney,D,0,0,0,0,48.27865311351489
394,93.94,L000551,M000087,Barbara Lee,RepBarbaraLee,D,Carolyn Maloney,RepMaloney,D,1,1,0,0,48.36311858345736
395,94.57,L000551,M001163,Barbara Lee,RepBarbaraLee,D,Doris Matsui,DorisMatsui,D,1,1,1,0,1.0971784081060447
396,91.89,L000551,M001143,Barbara Lee,RepBarbaraLee,D,Betty McCollum,BettyMcCollum04,D,1,1,0,0,30.11864642874425
397,92.84,L000551,M001200,Barbara Lee,RepBarbaraLee,D,A. McEachin,RepMcEachin,D,0,0,0,0,45.069210675920154
398,98.41,L000551,M000312,Barbara Lee,RepBarbaraLee,D,Jim McGovern,RepMcGovern,D,0,0,0,0,50.31552710751342
399,91.44,L000551,M001166,Barbara Lee,RepBarbaraLee,D,Jerry McNerney,RepMcNerney,D,0,1,1,0,0.944350856407763
400,91.74,L000551,M001137,Barbara Lee,RepBarbaraLee,D,Gregory Meeks,RepGregoryMeeks,D,0,1,0,0,48.523082052272905
401,92.5,L000551,M001188,Barbara Lee,RepBarbaraLee,D,Grace Meng,RepGraceMeng,D,1,0,0,0,48.48876300822214
402,95.51,L000551,M001160,Barbara Lee,RepBarbaraLee,D,Gwen Moore,RepGwenMoore,D,1,1,0,0,34.675401223342035
403,91.01,L000551,M001196,Barbara Lee,RepBarbaraLee,D,Seth Moulton,teammoulton,D,0,0,0,0,51.47824610304948
404,83.22,L000551,M001202,Barbara Lee,RepBarbaraLee,D,Stephanie Murphy,RepStephMurphy,D,1,0,0,0,41.97643561655987
405,93.52,L000551,N000002,Barbara Lee,RepBarbaraLee,D,Jerrold Nadler,RepJerryNadler,D,0,1,0,0,48.31632625534154
406,93.57,L000551,N000179,Barbara Lee,RepBarbaraLee,D,Grace Napolitano,GraceNapolitano,D,1,0,1,0,5.678061927925534
407,95.34,L000551,N000015,Barbara Lee,RepBarbaraLee,D,Richard Neal,RepRichardNeal,D,0,1,0,0,49.573962838692744
408,93.34,L000551,N000127,Barbara Lee,RepBarbaraLee,D,Rick Nolan,USRepRickNolan,D,0,1,0,0,30.573886654469728
409,94.59,L000551,N000188,Barbara Lee,RepBarbaraLee,D,Donald Norcross,DonaldNorcross,D,0,0,0,0,47.20799157113965
411,86.1,L000551,O000171,Barbara Lee,RepBarbaraLee,D,Tom O'Halleran,repohalleran,D,0,1,0,1,11.824904850659511
412,89.76,L000551,O000170,Barbara Lee,RepBarbaraLee,D,Beto O'Rourke,RepBetoORourke,D,0,0,0,0,17.00874240136195
413,98.0,L000551,P000034,Barbara Lee,RepBarbaraLee,D,Frank Pallone,FrankPallone,D,0,1,0,0,48.035594628992435
414,92.65,L000551,P000613,Barbara Lee,RepBarbaraLee,D,Jimmy Panetta,RepJimmyPanetta,D,0,0,1,0,1.7471704800731178
415,93.33,L000551,P000096,Barbara Lee,RepBarbaraLee,D,Bill Pascrell,BillPascrell,D,0,0,0,0,48.247415958480424
416,97.07,L000551,P000604,Barbara Lee,RepBarbaraLee,D,Donald Payne,RepDonaldPayne,D,0,0,0,0,48.103676669469756
417,94.26,L000551,P000197,Barbara Lee,RepBarbaraLee,D,Nancy Pelosi,NancyPelosi,D,1,1,1,0,0.21191307810186047
418,89.52,L000551,P000593,Barbara Lee,RepBarbaraLee,D,Ed Perlmutter,RepPerlmutter,D,0,1,0,0,17.300945367443347
419,85.89,L000551,P000608,Barbara Lee,RepBarbaraLee,D,Scott Peters,RepScottPeters,D,0,0,1,0,7.071495393253949
421,93.26,L000551,P000597,Barbara Lee,RepBarbaraLee,D,Chellie Pingree,ChelliePingree,D,1,1,0,0,52.476386671512564
423,95.05,L000551,P000607,Barbara Lee,RepBarbaraLee,D,Mark Pocan,RepMarkPocan,D,0,0,0,0,32.88800486146669
424,91.89,L000551,P000598,Barbara Lee,RepBarbaraLee,D,Jared Polis,JaredPolis,D,0,0,0,0,16.660545997316373
425,95.05,L000551,P000523,Barbara Lee,RepBarbaraLee,D,David Price,RepDavidEPrice,D,0,1,0,0,43.33046257973894
