,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,fullname_2,twitter_account_2,same_gender,same_age,same_state,neighborState,ademic,jaccard
969,94.45,B001303,D000482,Lisa Blunt Rochester,RepBRochester,Mike Doyle,USRepMikeDoyle,0,1,0,1,0.0,0.0
975,95.04,B001303,E000296,Lisa Blunt Rochester,RepBRochester,Dwight Evans,RepDwightEvans,0,1,0,1,5.785198907581662,0.373134328358209
976,95.93,B001303,F000454,Lisa Blunt Rochester,RepBRochester,Bill Foster,RepBillFoster,0,1,0,0,4.074689904496677,0.16379310344827586
978,93.74,B001303,F000455,Lisa Blunt Rochester,RepBRochester,Marcia Fudge,RepMarciaFudge,1,1,0,0,4.7948703681848315,0.18181818181818185
985,94.55,B001303,G000553,Lisa Blunt Rochester,RepBRochester,Al Green,RepAlGreen,0,0,0,0,5.393566094622211,0.24489795918367346
989,95.84,B001303,H001050,Lisa Blunt Rochester,RepBRochester,Colleen Hanabusa,RepHanabusa,1,0,0,0,3.68036068754648,0.19767441860465115
992,96.16,B001303,H001038,Lisa Blunt Rochester,RepBRochester,Brian Higgins,RepBrianHiggins,0,1,0,0,1.47332838153634,0.09333333333333334
995,93.4,B001303,H001068,Lisa Blunt Rochester,RepBRochester,Jared Huffman,RepHuffman,0,1,0,0,4.790564232158566,0.20952380952380956
996,93.41,B001303,J000032,Lisa Blunt Rochester,RepBRochester,Sheila Jackson Lee,JacksonLeeTX18,1,0,0,0,4.856795333131647,0.2075471698113208
999,94.76,B001303,J000288,Lisa Blunt Rochester,RepBRochester,Hank Johnson,RepHankJohnson,0,1,0,0,3.888003760825933,0.1978021978021978
1002,94.43,B001303,K000375,Lisa Blunt Rochester,RepBRochester,Bill Keating,USRepKeating,0,1,0,0,0.0,0.0
1003,95.39,B001303,K000385,Lisa Blunt Rochester,RepBRochester,Robin Kelly,RepRobinKelly,1,1,0,0,6.4130855418705535,0.2857142857142857
1004,96.41,B001303,K000379,Lisa Blunt Rochester,RepBRochester,Joseph Kennedy,RepJoeKennedy,0,0,0,0,3.377962098353785,0.16494845360824742
1009,91.16,B001303,K000188,Lisa Blunt Rochester,RepBRochester,Ron Kind,RepRonKind,0,1,0,0,1.4840910367424385,0.11475409836065575
1022,92.09,B001303,L000563,Lisa Blunt Rochester,RepBRochester,Daniel Lipinski,RepLipinski,0,1,0,0,1.903680191250705,0.11842105263157895
1024,93.07,B001303,L000397,Lisa Blunt Rochester,RepBRochester,Zoe Lofgren,RepZoeLofgren,1,0,0,0,1.0401094896326777,0.08928571428571429
1031,94.5,B001303,M000087,Lisa Blunt Rochester,RepBRochester,Carolyn Maloney,RepMaloney,1,0,0,0,2.933580864215183,0.13725490196078433
1033,95.48,B001303,M001143,Lisa Blunt Rochester,RepBRochester,Betty McCollum,BettyMcCollum04,1,1,0,0,5.298576630493075,0.2926829268292683
1036,95.84,B001303,M001166,Lisa Blunt Rochester,RepBRochester,Jerry McNerney,RepMcNerney,0,0,0,0,2.5151326344453633,0.13636363636363635
1037,95.73,B001303,M001137,Lisa Blunt Rochester,RepBRochester,Gregory Meeks,RepGregoryMeeks,0,1,0,0,6.8277395030758665,0.25862068965517243
1038,95.95,B001303,M001188,Lisa Blunt Rochester,RepBRochester,Grace Meng,RepGraceMeng,1,0,0,0,2.631495360492817,0.1791044776119403
1044,94.75,B001303,N000015,Lisa Blunt Rochester,RepBRochester,Richard Neal,RepRichardNeal,0,0,0,0,0.2020708262577644,0.02
1049,95.22,B001303,O000170,Lisa Blunt Rochester,RepBRochester,Beto O'Rourke,RepBetoORourke,0,0,0,0,0.22449978268220952,0.021739130434782608
1065,94.43,B001303,R000602,Lisa Blunt Rochester,RepBRochester,Kathleen Rice,RepKathleenRice,1,1,0,0,3.8753827948397057,0.16071428571428573
1083,95.12,B001303,S001185,Lisa Blunt Rochester,RepBRochester,Terri Sewell,RepTerriSewell,1,1,0,0,4.776667474472812,0.15827338129496402
1093,94.97,B001303,T000472,Lisa Blunt Rochester,RepBRochester,Mark Takano,RepMarkTakano,0,1,0,0,1.4475187738292117,0.125
1095,93.57,B001303,T000460,Lisa Blunt Rochester,RepBRochester,Mike Thompson,RepThompson,0,0,0,0,0.4065445562232344,0.04651162790697674
1098,95.66,B001303,T000474,Lisa Blunt Rochester,RepBRochester,Norma Torres,NormaJTorres,1,1,0,0,2.8594650714888483,0.22033898305084745
1100,94.39,B001303,V000130,Lisa Blunt Rochester,RepBRochester,Juan Vargas,RepJuanVargas,0,1,0,0,1.6815020183532123,0.14814814814814814
1102,91.09,B001303,V000132,Lisa Blunt Rochester,RepBRochester,Filemon Vela,RepFilemonVela,0,1,0,0,2.640118688962481,0.15789473684210525
1111,96.88,B001303,Y000062,Lisa Blunt Rochester,RepBRochester,John Yarmuth,RepJohnYarmuth,0,0,0,0,2.3644127540763,0.1774193548387097
1118,95.26,L000397,M000087,Zoe Lofgren,RepZoeLofgren,Carolyn Maloney,RepMaloney,1,1,0,0,3.5264855930977426,0.1797752808988764
1125,93.44,L000397,M001188,Zoe Lofgren,RepZoeLofgren,Grace Meng,RepGraceMeng,1,0,0,0,1.6365385104235888,0.11475409836065575
1126,94.05,L000397,M001160,Zoe Lofgren,RepZoeLofgren,Gwen Moore,RepGwenMoore,1,1,0,0,2.8170871168592404,0.14444444444444446
1131,95.83,L000397,N000015,Zoe Lofgren,RepZoeLofgren,Richard Neal,RepRichardNeal,0,1,0,0,0.20815895490223127,0.02564102564102564
1136,93.14,L000397,O000170,Zoe Lofgren,RepZoeLofgren,Beto O'Rourke,RepBetoORourke,0,0,0,0,0.0,0.0
1152,92.91,L000397,R000602,Zoe Lofgren,RepZoeLofgren,Kathleen Rice,RepKathleenRice,1,0,0,0,1.870044108067673,0.08181818181818183
1170,93.49,L000397,S001185,Zoe Lofgren,RepZoeLofgren,Terri Sewell,RepTerriSewell,1,0,0,0,3.7345741448935352,0.12781954887218044
1182,96.03,L000397,T000460,Zoe Lofgren,RepZoeLofgren,Mike Thompson,RepThompson,0,1,1,0,1.765855848426441,0.3076923076923077
1189,89.66,L000397,V000132,Zoe Lofgren,RepZoeLofgren,Filemon Vela,RepFilemonVela,0,0,0,0,1.5335477059354814,0.1
1211,95.06,L000579,M001188,Alan Lowenthal,RepLowenthal,Grace Meng,RepGraceMeng,0,0,0,0,7.726620573751812,0.23776223776223776
1214,86.16,L000579,M001202,Alan Lowenthal,RepLowenthal,Stephanie Murphy,RepStephMurphy,0,0,0,0,7.940890733456267,0.23225806451612904
1217,95.6,L000579,N000015,Alan Lowenthal,RepLowenthal,Richard Neal,RepRichardNeal,1,1,0,0,1.5803322501905996,0.04929577464788732
1222,93.61,L000579,O000170,Alan Lowenthal,RepLowenthal,Beto O'Rourke,RepBetoORourke,1,0,0,0,1.8409272832440189,0.0583941605839416
1224,93.65,L000579,P000613,Alan Lowenthal,RepLowenthal,Jimmy Panetta,RepJimmyPanetta,1,0,1,0,7.716059973362047,0.2380952380952381
1244,94.61,L000579,R000515,Alan Lowenthal,RepLowenthal,Bobby Rush,RepBobbyRush,1,1,0,0,4.298297102333372,0.14705882352941174
1262,94.76,L000579,S001200,Alan Lowenthal,RepLowenthal,Darren Soto,RepDarrenSoto,1,0,0,0,7.718574283680973,0.2195121951219512
1264,87.84,L000579,S001201,Alan Lowenthal,RepLowenthal,Thomas Suozzi,RepTomSuozzi,1,0,0,0,1.0716627765523303,0.03448275862068965
1268,94.34,L000579,T000460,Alan Lowenthal,RepLowenthal,Mike Thompson,RepThompson,1,0,1,0,1.97509923823241,0.06716417910447761
1273,94.65,L000579,V000130,Alan Lowenthal,RepLowenthal,Juan Vargas,RepJuanVargas,1,0,1,0,5.702347755774863,0.1851851851851852
1284,96.85,L000579,Y000062,Alan Lowenthal,RepLowenthal,John Yarmuth,RepJohnYarmuth,1,1,0,0,6.3927637112221225,0.20422535211267606
1291,95.98,L000480,M001143,Nita Lowey,NitaLowey,Betty McCollum,BettyMcCollum04,1,0,0,0,12.528014957440002,0.4830508474576271
1293,94.83,L000480,M000312,Nita Lowey,NitaLowey,Jim McGovern,RepMcGovern,0,0,0,1,6.59916898697242,0.2631578947368421
1298,94.88,L000480,M001196,Nita Lowey,NitaLowey,Seth Moulton,teammoulton,0,0,0,1,6.790474675269112,0.26956521739130435
1302,95.61,L000480,N000015,Nita Lowey,NitaLowey,Richard Neal,RepRichardNeal,0,0,0,1,2.0958562848988658,0.08108108108108109
1304,94.42,L000480,N000188,Nita Lowey,NitaLowey,Donald Norcross,DonaldNorcross,0,0,0,1,11.24450022968612,0.4322033898305085
1307,93.68,L000480,O000170,Nita Lowey,NitaLowey,Beto O'Rourke,RepBetoORourke,0,0,0,0,2.3520459307287007,0.09433962264150944
1324,93.39,L000480,R000588,Nita Lowey,NitaLowey,Cedric Richmond,RepRichmond,0,0,0,0,8.685708597444862,0.35135135135135137
1325,90.15,L000480,R000608,Nita Lowey,NitaLowey,Jacky Rosen,RepJackyRosen,1,0,0,0,1.189090232590257,0.045871559633027525
1329,94.64,L000480,R000515,Nita Lowey,NitaLowey,Bobby Rush,RepBobbyRush,0,1,0,0,4.40476261908489,0.18691588785046728
1333,96.12,L000480,S001168,Nita Lowey,NitaLowey,John Sarbanes,RepSarbanes,0,0,0,0,1.272746312710643,0.05607476635514018
1347,94.24,L000480,S001200,Nita Lowey,NitaLowey,Darren Soto,RepDarrenSoto,0,0,0,0,8.633321599427466,0.2954545454545455
1349,89.66,L000480,S001201,Nita Lowey,NitaLowey,Thomas Suozzi,RepTomSuozzi,0,0,1,0,2.1357553407116843,0.08035714285714286
1351,95.49,L000480,T000472,Nita Lowey,NitaLowey,Mark Takano,RepMarkTakano,0,0,0,0,5.5322167183454445,0.2336448598130841
1352,94.43,L000480,T000193,Nita Lowey,NitaLowey,Bennie Thompson,BennieGThompson,0,0,0,0,9.770868193264024,0.3963963963963964
1353,93.88,L000480,T000460,Nita Lowey,NitaLowey,Mike Thompson,RepThompson,0,0,0,0,1.97509923823241,0.08571428571428573
1356,95.72,L000480,T000474,Nita Lowey,NitaLowey,Norma Torres,NormaJTorres,1,0,0,0,6.353124930717048,0.25892857142857145
1358,93.88,L000480,V000130,Nita Lowey,NitaLowey,Juan Vargas,RepJuanVargas,0,0,0,0,4.872903617011609,0.2018348623853211
1366,93.61,L000480,W000822,Nita Lowey,NitaLowey,Bonnie Watson Coleman,RepBonnie,1,1,0,1,12.710468211384738,0.4672131147540984
1367,96.04,L000480,W000800,Nita Lowey,NitaLowey,Peter Welch,PeterWelch,0,1,0,1,10.089926214358247,0.3898305084745763
1456,94.61,L000580,M000087,Michelle Lujan Grisham,RepLujanGrisham,Carolyn Maloney,RepMaloney,1,0,0,0,11.396998904518485,0.5
1460,90.74,L000580,M000312,Michelle Lujan Grisham,RepLujanGrisham,Jim McGovern,RepMcGovern,0,1,0,0,4.995518886187517,0.25
1463,96.05,L000580,M001188,Michelle Lujan Grisham,RepLujanGrisham,Grace Meng,RepGraceMeng,1,0,0,0,5.335346226465892,0.25263157894736843
1465,95.7,L000580,M001196,Michelle Lujan Grisham,RepLujanGrisham,Seth Moulton,teammoulton,0,0,0,0,5.964219072960863,0.3
1466,89.66,L000580,M001202,Michelle Lujan Grisham,RepLujanGrisham,Stephanie Murphy,RepStephMurphy,1,0,0,0,6.070061323343647,0.26666666666666666
1469,92.12,L000580,N000015,Michelle Lujan Grisham,RepLujanGrisham,Richard Neal,RepRichardNeal,0,0,0,0,1.5803322501905996,0.08333333333333333
1471,91.37,L000580,N000188,Michelle Lujan Grisham,RepLujanGrisham,Donald Norcross,DonaldNorcross,0,1,0,0,8.695392170215719,0.4
1476,93.05,L000580,P000613,Michelle Lujan Grisham,RepLujanGrisham,Jimmy Panetta,RepJimmyPanetta,0,0,0,0,5.8330841866929335,0.27835051546391754
1478,91.86,L000580,P000604,Michelle Lujan Grisham,RepLujanGrisham,Donald Payne,RepDonaldPayne,0,1,0,0,8.909328509156424,0.3867924528301887
1488,95.93,L000580,Q000023,Michelle Lujan Grisham,RepLujanGrisham,Mike Quigley,RepMikeQuigley,0,1,0,0,8.032111887910654,0.37
1490,91.27,L000580,R000602,Michelle Lujan Grisham,RepLujanGrisham,Kathleen Rice,RepKathleenRice,1,1,0,0,10.032525424621255,0.3709677419354839
1491,90.49,L000580,R000588,Michelle Lujan Grisham,RepLujanGrisham,Cedric Richmond,RepRichmond,0,0,0,0,5.408917402067932,0.2604166666666667
1492,89.63,L000580,R000608,Michelle Lujan Grisham,RepLujanGrisham,Jacky Rosen,RepJackyRosen,1,1,0,0,0.4091824711109683,0.024096385542168683
1496,91.27,L000580,R000515,Michelle Lujan Grisham,RepLujanGrisham,Bobby Rush,RepBobbyRush,0,0,0,0,3.186052774496348,0.18072289156626506
1500,91.87,L000580,S001168,Michelle Lujan Grisham,RepLujanGrisham,John Sarbanes,RepSarbanes,0,1,0,0,1.3146288313159646,0.07692307692307693
1504,84.53,L000580,S001180,Michelle Lujan Grisham,RepLujanGrisham,Kurt Schrader,RepSchrader,0,1,0,0,9.16767405055386,0.42
1514,92.23,L000580,S001200,Michelle Lujan Grisham,RepLujanGrisham,Darren Soto,RepDarrenSoto,0,0,0,0,5.52779776746012,0.2241379310344828
1516,89.71,L000580,S001201,Michelle Lujan Grisham,RepLujanGrisham,Thomas Suozzi,RepTomSuozzi,0,1,0,0,0.4170702814935839,0.022222222222222227
1518,94.95,L000580,T000472,Michelle Lujan Grisham,RepLujanGrisham,Mark Takano,RepMarkTakano,0,1,0,0,4.144999492989437,0.2261904761904762
1519,90.54,L000580,T000193,Michelle Lujan Grisham,RepLujanGrisham,Bennie Thompson,BennieGThompson,0,0,0,0,6.224413439862949,0.29896907216494845
1520,91.61,L000580,T000460,Michelle Lujan Grisham,RepLujanGrisham,Mike Thompson,RepThompson,0,1,0,0,1.7108418682959643,0.1038961038961039
1523,93.92,L000580,T000474,Michelle Lujan Grisham,RepLujanGrisham,Norma Torres,NormaJTorres,1,1,0,0,5.903731430950122,0.3176470588235294
1525,92.29,L000580,V000130,Michelle Lujan Grisham,RepLujanGrisham,Juan Vargas,RepJuanVargas,0,1,0,0,3.965264435968471,0.21428571428571427
1534,94.82,L000580,W000800,Michelle Lujan Grisham,RepLujanGrisham,Peter Welch,PeterWelch,0,0,0,0,8.606762614592197,0.40625
1543,90.99,L000562,M001166,Stephen Lynch,RepStephenLynch,Jerry McNerney,RepMcNerney,1,1,0,0,6.0708651468400685,0.2616822429906542
1544,90.57,L000562,M001137,Stephen Lynch,RepStephenLynch,Gregory Meeks,RepGregoryMeeks,1,1,0,1,12.436312642175546,0.44799999999999995
1545,91.23,L000562,M001188,Stephen Lynch,RepStephenLynch,Grace Meng,RepGraceMeng,0,0,0,1,3.9157357474015617,0.1875
1546,92.57,L000562,M001160,Stephen Lynch,RepStephenLynch,Gwen Moore,RepGwenMoore,0,1,0,0,9.527156189068736,0.4056603773584906
1548,86.24,L000562,M001202,Stephen Lynch,RepStephenLynch,Stephanie Murphy,RepStephMurphy,0,0,0,0,5.576265737082009,0.2549019607843137
1556,91.57,L000562,O000170,Stephen Lynch,RepStephenLynch,Beto O'Rourke,RepBetoORourke,1,0,0,0,0.9086299585476316,0.05128205128205128
1575,95.57,L000562,R000486,Stephen Lynch,RepStephenLynch,Lucille Roybal-Allard,RepRoybalAllard,0,0,0,0,10.842970022198513,0.3888888888888889
1578,92.9,L000562,R000515,Stephen Lynch,RepStephenLynch,Bobby Rush,RepBobbyRush,1,1,0,0,3.4633687807267126,0.2077922077922078
1596,94.11,L000562,S001200,Stephen Lynch,RepStephenLynch,Darren Soto,RepDarrenSoto,1,0,0,0,5.661215906195308,0.23423423423423426
1598,87.92,L000562,S001201,Stephen Lynch,RepStephenLynch,Thomas Suozzi,RepTomSuozzi,1,1,0,1,0.6371748637237428,0.03571428571428571
1599,95.38,L000562,S001193,Stephen Lynch,RepStephenLynch,Eric Swalwell,RepSwalwell,1,0,0,0,13.152179239590268,0.36875
1600,91.82,L000562,T000472,Stephen Lynch,RepStephenLynch,Mark Takano,RepMarkTakano,1,1,0,0,1.871571380003832,0.10112359550561796
1602,95.26,L000562,T000460,Stephen Lynch,RepStephenLynch,Mike Thompson,RepThompson,1,1,0,0,0.6299028931155405,0.03896103896103896
1605,93.56,L000562,T000474,Stephen Lynch,RepStephenLynch,Norma Torres,NormaJTorres,0,0,0,0,3.4206151704055667,0.17582417582417584
1607,94.45,L000562,V000130,Stephen Lynch,RepStephenLynch,Juan Vargas,RepJuanVargas,1,1,0,0,2.8620498831966907,0.15476190476190474
1609,89.62,L000562,V000132,Stephen Lynch,RepStephenLynch,Filemon Vela,RepFilemonVela,1,1,0,0,5.670578335858552,0.26804123711340205
1616,91.9,L000562,W000800,Stephen Lynch,RepStephenLynch,Peter Welch,PeterWelch,1,1,0,1,6.505349805535152,0.3
1618,92.79,L000562,Y000062,Stephen Lynch,RepStephenLynch,John Yarmuth,RepJohnYarmuth,1,1,0,0,3.937775865175873,0.2
1619,91.75,M001185,M000087,Sean Maloney,RepSeanMaloney,Carolyn Maloney,RepMaloney,0,0,1,0,10.905017191267016,0.4188034188034188
1620,92.77,M001185,M001163,Sean Maloney,RepSeanMaloney,Doris Matsui,DorisMatsui,0,0,0,0,9.596368004205466,0.3706896551724138
1623,91.49,M001185,M000312,Sean Maloney,RepSeanMaloney,Jim McGovern,RepMcGovern,1,1,0,1,4.547718484977872,0.20192307692307693
1627,90.39,M001185,M001160,Sean Maloney,RepSeanMaloney,Gwen Moore,RepGwenMoore,0,0,0,0,10.2848114141601,0.3898305084745763
1628,91.35,M001185,M001196,Sean Maloney,RepSeanMaloney,Seth Moulton,teammoulton,1,0,0,1,5.726954514776046,0.25742574257425743
1629,88.7,M001185,M001202,Sean Maloney,RepSeanMaloney,Stephanie Murphy,RepStephMurphy,0,0,0,0,8.435187192391602,0.3490566037735849
1632,93.54,M001185,N000015,Sean Maloney,RepSeanMaloney,Richard Neal,RepRichardNeal,1,0,0,1,1.3630783507761173,0.06315789473684211
1640,91.29,M001185,P000096,Sean Maloney,RepSeanMaloney,Bill Pascrell,BillPascrell,1,0,0,1,1.3204708985896,0.06521739130434782
1650,93.25,M001185,P000523,Sean Maloney,RepSeanMaloney,David Price,RepDavidEPrice,1,0,0,0,5.64336487111351,0.2241379310344828
1654,91.12,M001185,R000588,Sean Maloney,RepSeanMaloney,Cedric Richmond,RepRichmond,1,1,0,0,5.901862077991012,0.25961538461538464
1655,93.02,M001185,R000608,Sean Maloney,RepSeanMaloney,Jacky Rosen,RepJackyRosen,0,1,0,0,1.247396706918774,0.05555555555555555
1656,93.69,M001185,R000486,Sean Maloney,RepSeanMaloney,Lucille Roybal-Allard,RepRoybalAllard,0,0,0,0,14.234893193082144,0.4960629921259842
1658,91.73,M001185,R000576,Sean Maloney,RepSeanMaloney,C.A. Dutch Ruppersberger,Call_Me_Dutch,1,0,0,0,9.954347557370351,0.3688524590163935
1659,89.81,M001185,R000515,Sean Maloney,RepSeanMaloney,Bobby Rush,RepBobbyRush,1,0,0,0,3.028843442893672,0.14893617021276595
1660,93.78,M001185,R000577,Sean Maloney,RepSeanMaloney,Tim Ryan,RepTimRyan,1,1,0,0,10.295798125044024,0.34306569343065696
1663,93.17,M001185,S001168,Sean Maloney,RepSeanMaloney,John Sarbanes,RepSarbanes,1,1,0,0,1.297057154805633,0.06818181818181818
1665,92.5,M001185,S001150,Sean Maloney,RepSeanMaloney,Adam Schiff,RepAdamSchiff,1,1,0,0,9.642167569772488,0.3706896551724138
1669,89.03,M001185,S000185,Sean Maloney,RepSeanMaloney,Robert Scott,BobbyScott,1,0,0,0,15.637278097623275,0.4693877551020408
1675,94.18,M001185,S001165,Sean Maloney,RepSeanMaloney,Albio Sires,RepSires,1,0,0,1,4.029909615892276,0.1782178217821782
1676,88.47,M001185,S000510,Sean Maloney,RepSeanMaloney,Adam Smith,RepAdamSmith,1,1,0,0,7.418146176148138,0.2972972972972973
1678,89.22,M001185,S001175,Sean Maloney,RepSeanMaloney,Jackie Speier,RepSpeier,0,0,0,0,16.265924590105186,0.4615384615384616
1681,89.05,M001185,T000472,Sean Maloney,RepSeanMaloney,Mark Takano,RepMarkTakano,1,1,0,0,3.041369993330956,0.1414141414141414
1683,93.94,M001185,T000460,Sean Maloney,RepSeanMaloney,Mike Thompson,RepThompson,1,0,0,0,1.0779243608347282,0.05555555555555555
1686,93.4,M001185,T000474,Sean Maloney,RepSeanMaloney,Norma Torres,NormaJTorres,0,1,0,0,5.236619501235649,0.24489795918367346
1688,94.3,M001185,V000130,Sean Maloney,RepSeanMaloney,Juan Vargas,RepJuanVargas,1,1,0,0,4.241102523644238,0.2043010752688172
1692,93.84,M001185,V000108,Sean Maloney,RepSeanMaloney,Peter Visclosky,RepVisclosky,1,0,0,0,11.80798741942059,0.424
1694,90.06,M001185,W000797,Sean Maloney,RepSeanMaloney,Debbie Wasserman Schultz,RepDWStweets,0,1,0,0,12.257667759618911,0.4435483870967742
1695,88.66,M001185,W000187,Sean Maloney,RepSeanMaloney,Maxine Waters,MaxineWaters,0,0,0,0,0.6254346422324957,0.034883720930232565
1696,91.62,M001185,W000822,Sean Maloney,RepSeanMaloney,Bonnie Watson Coleman,RepBonnie,0,0,0,1,11.08707693672018,0.44144144144144143
1697,89.14,M001185,W000800,Sean Maloney,RepSeanMaloney,Peter Welch,PeterWelch,1,0,0,1,6.991379025523304,0.2831858407079646
1699,90.46,M001185,Y000062,Sean Maloney,RepSeanMaloney,John Yarmuth,RepJohnYarmuth,1,0,0,0,5.126475900567958,0.23
1712,95.07,M000087,N000015,Carolyn Maloney,RepMaloney,Richard Neal,RepRichardNeal,0,1,0,1,1.3501193601359485,0.06741573033707865
1717,93.88,M000087,O000170,Carolyn Maloney,RepMaloney,Beto O'Rourke,RepBetoORourke,0,0,0,0,0.9172551379212516,0.045977011494252866
1733,93.05,M000087,R000602,Carolyn Maloney,RepMaloney,Kathleen Rice,RepKathleenRice,1,0,1,0,9.082120840617966,0.3181818181818182
1763,94.21,M000087,T000460,Carolyn Maloney,RepMaloney,Mike Thompson,RepThompson,0,1,0,0,1.26346260552319,0.07228915662650602
1766,94.71,M000087,T000474,Carolyn Maloney,RepMaloney,Norma Torres,NormaJTorres,1,0,0,0,4.045929567115635,0.1958762886597938
1770,89.63,M000087,V000132,Carolyn Maloney,RepMaloney,Filemon Vela,RepFilemonVela,0,0,0,0,6.273495499252612,0.2815533980582524
1780,94.24,M001163,M001143,Doris Matsui,DorisMatsui,Betty McCollum,BettyMcCollum04,1,0,0,0,9.203894525123637,0.4158415841584158
1784,92.41,M001163,M001137,Doris Matsui,DorisMatsui,Gregory Meeks,RepGregoryMeeks,0,1,0,0,12.729025111242,0.4523809523809524
1787,94.14,M001163,M001196,Doris Matsui,DorisMatsui,Seth Moulton,teammoulton,0,0,0,0,4.307813157025815,0.2127659574468085
1788,86.73,M001163,M001202,Doris Matsui,DorisMatsui,Stephanie Murphy,RepStephMurphy,1,0,0,0,4.61141257092602,0.1926605504587156
1791,97.26,M001163,N000015,Doris Matsui,DorisMatsui,Richard Neal,RepRichardNeal,0,1,0,0,1.1272943182595108,0.060240963855421686
1792,95.42,M001163,N000127,Doris Matsui,DorisMatsui,Rick Nolan,USRepRickNolan,0,1,0,0,9.145812560006627,0.40384615384615385
1793,95.37,M001163,N000188,Doris Matsui,DorisMatsui,Donald Norcross,DonaldNorcross,0,0,0,0,7.138878826481919,0.3173076923076923
1796,92.8,M001163,O000170,Doris Matsui,DorisMatsui,Beto O'Rourke,RepBetoORourke,0,0,0,0,0.46112066511842,0.024390243902439025
1798,94.75,M001163,P000613,Doris Matsui,DorisMatsui,Jimmy Panetta,RepJimmyPanetta,0,0,1,0,5.963823871986281,0.2872340425531915
1800,95.34,M001163,P000604,Doris Matsui,DorisMatsui,Donald Payne,RepDonaldPayne,0,0,0,0,6.589603856197357,0.2743362831858407
1812,94.43,M001163,R000602,Doris Matsui,DorisMatsui,Kathleen Rice,RepKathleenRice,1,0,0,0,7.750854406888727,0.2748091603053435
1813,93.16,M001163,R000588,Doris Matsui,DorisMatsui,Cedric Richmond,RepRichmond,0,0,0,0,5.586245668059866,0.2826086956521739
1814,90.37,M001163,R000608,Doris Matsui,DorisMatsui,Jacky Rosen,RepJackyRosen,1,0,0,1,0.4091824711109683,0.025
1817,92.51,M001163,R000576,Doris Matsui,DorisMatsui,C.A. Dutch Ruppersberger,Call_Me_Dutch,0,1,0,0,7.791161918321638,0.3050847457627119
