,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance,ademic,jaccard
813,91.53,L000563,S000510,Daniel Lipinski,RepLipinski,D,Adam Smith,RepAdamSmith,D,1,1,0,0,34.8341335559698,3.3383282702102117,0.2054794520547945
823,91.57,L000563,T000474,Daniel Lipinski,RepLipinski,D,Norma Torres,NormaJTorres,D,0,1,0,0,30.65727365608811,2.182562208937991,0.1694915254237288
826,87.83,L000563,V000131,Daniel Lipinski,RepLipinski,D,Marc Veasey,RepVeasey,D,1,1,0,0,12.81596670279587,6.0042344318266165,0.25
827,88.45,L000563,V000132,Daniel Lipinski,RepLipinski,D,Filemon Vela,RepFilemonVela,D,1,1,0,0,17.0775953018613,3.5346190358824434,0.25
828,87.21,L000563,V000081,Daniel Lipinski,RepLipinski,D,Nydia Velázquez,NydiaVelazquez,D,0,0,0,0,13.982383244133954,5.052390398296948,0.25842696629213485
832,89.82,L000563,W000187,Daniel Lipinski,RepLipinski,D,Maxine Waters,MaxineWaters,D,0,0,0,0,31.41638129008205,0.42767444080456907,0.05882352941176471
833,85.99,L000563,W000822,Daniel Lipinski,RepLipinski,D,Bonnie Watson Coleman,RepBonnie,D,0,0,0,0,13.38849924064481,4.328307187940498,0.2352941176470588
934,93.54,B001303,C001112,Lisa Blunt Rochester,RepBRochester,D,Salud Carbajal,RepCarbajal,D,0,1,0,0,44.77180786939096,4.553999409148907,0.40425531914893614
935,94.14,B001303,C001097,Lisa Blunt Rochester,RepBRochester,D,Tony Cárdenas,RepCardenas,D,0,1,0,0,43.18934178036745,4.584832085899028,0.1926605504587156
939,95.25,B001303,C001091,Lisa Blunt Rochester,RepBRochester,D,Joaquín Castro,JoaquinCastrotx,D,0,0,0,0,25.001797346009607,0.8575961171556008,0.06666666666666668
940,95.31,B001303,C001080,Lisa Blunt Rochester,RepBRochester,D,Judy Chu,RepJudyChu,D,1,1,0,0,42.69977641097257,3.0049900504982703,0.18181818181818185
941,96.03,B001303,C001084,Lisa Blunt Rochester,RepBRochester,D,David Cicilline,RepCicilline,D,0,1,0,0,4.983859463810475,2.445841689896718,0.171875
942,95.16,B001303,C001101,Lisa Blunt Rochester,RepBRochester,D,Katherine Clark,RepKClark,D,1,1,0,0,5.3769383127920864,4.173370987384569,0.2375
948,94.49,B001303,C001078,Lisa Blunt Rochester,RepBRochester,D,Gerald Connolly,GerryConnolly,D,0,0,0,0,1.8062274533732403,0.6292640172314954,0.06521739130434782
952,96.14,B001303,C001069,Lisa Blunt Rochester,RepBRochester,D,Joe Courtney,RepJoeCourtney,D,0,1,0,0,4.243655452595328,2.1184359327913937,0.10526315789473684
956,96.02,B001303,C000984,Lisa Blunt Rochester,RepBRochester,D,Elijah Cummings,RepCummings,D,0,0,0,1,1.3600905458544592,4.16251997037255,0.2
957,95.32,B001303,D000096,Lisa Blunt Rochester,RepBRochester,D,Danny Davis,RepDannyDavis,D,0,0,0,0,12.569294060024164,2.358135496110549,0.16417910447761194
963,95.86,B001303,D000617,Lisa Blunt Rochester,RepBRochester,D,Suzan DelBene,RepDelBene,D,1,1,0,0,47.073783198677255,3.4963201862147657,0.2318840579710145
965,94.22,B001303,D000623,Lisa Blunt Rochester,RepBRochester,D,Mark DeSaulnier,RepDeSaulnier,D,0,0,0,0,46.49691501784515,3.3453314233004208,0.2459016393442623
968,95.35,B001303,D000399,Lisa Blunt Rochester,RepBRochester,D,Lloyd Doggett,RepLloydDoggett,D,0,0,0,0,24.153218357665118,1.0758686357799936,0.08928571428571429
969,94.45,B001303,D000482,Lisa Blunt Rochester,RepBRochester,D,Mike Doyle,USRepMikeDoyle,D,0,1,0,1,4.637301035345254,0.0,0.0
971,95.16,B001303,E000179,Lisa Blunt Rochester,RepBRochester,D,Eliot Engel,RepEliotEngel,D,0,0,0,0,2.582279768140631,4.238274605273706,0.17272727272727273
975,95.04,B001303,E000296,Lisa Blunt Rochester,RepBRochester,D,Dwight Evans,RepDwightEvans,D,0,1,0,1,1.0668575623827918,5.881388267794943,0.38461538461538464
979,93.45,B001303,G000571,Lisa Blunt Rochester,RepBRochester,D,Tulsi Gabbard,TulsiPress,D,1,0,0,0,82.95939040564015,0.8391054508476645,0.07547169811320754
982,92.28,B001303,G000585,Lisa Blunt Rochester,RepBRochester,D,Jimmy Gomez,RepJimmyGomez,D,0,0,0,0,43.008720930361136,5.992473352449768,0.37681159420289856
985,94.55,B001303,G000553,Lisa Blunt Rochester,RepBRochester,D,Al Green,RepAlGreen,D,0,0,0,0,22.069800609479408,5.475822422363922,0.25
992,96.16,B001303,H001038,Lisa Blunt Rochester,RepBRochester,D,Brian Higgins,RepBrianHiggins,D,0,1,0,0,5.19246033716081,1.494379323123307,0.09859154929577464
1000,95.01,B001303,J000126,Lisa Blunt Rochester,RepBRochester,D,Eddie Johnson,RepEBJ,D,1,0,0,0,22.221169290283214,7.697296992920568,0.275
1002,94.43,B001303,K000375,Lisa Blunt Rochester,RepBRochester,D,Bill Keating,USRepKeating,D,0,1,0,0,5.615708301022383,0.0,0.0
1004,96.41,B001303,K000379,Lisa Blunt Rochester,RepBRochester,D,Joseph Kennedy,RepJoeKennedy,D,0,0,0,0,5.219371118129915,3.446874095638333,0.16666666666666666
1007,95.49,B001303,K000380,Lisa Blunt Rochester,RepBRochester,D,Dan Kildee,RepDanKildee,D,0,1,0,0,9.519028916256804,5.427971794827113,0.2696629213483146
1009,91.16,B001303,K000188,Lisa Blunt Rochester,RepBRochester,D,Ron Kind,RepRonKind,D,0,1,0,0,16.230880701401848,1.5182632567085201,0.11864406779661014
1013,94.9,B001303,L000559,Lisa Blunt Rochester,RepBRochester,D,Jim Langevin,JimLangevin,D,0,1,0,0,4.70130431065974,2.5943132667838444,0.1411764705882353
1014,96.54,B001303,L000560,Lisa Blunt Rochester,RepBRochester,D,Rick Larsen,RepRickLarsen,D,0,1,0,0,47.92300024271461,2.367106527686712,0.14864864864864866
1015,95.27,B001303,L000557,Lisa Blunt Rochester,RepBRochester,D,John Larson,RepJohnLarson,D,0,0,0,0,3.9069067525185446,2.6112845771520643,0.13333333333333333
1022,92.09,B001303,L000563,Lisa Blunt Rochester,RepBRochester,D,Daniel Lipinski,RepLipinski,D,0,1,0,0,12.684513057490781,1.9383714551437088,0.15254237288135594
1025,94.35,B001303,L000579,Lisa Blunt Rochester,RepBRochester,D,Alan Lowenthal,RepLowenthal,D,0,0,0,0,43.172057445042704,4.351005087912551,0.17391304347826084
1026,95.85,B001303,L000480,Lisa Blunt Rochester,RepBRochester,D,Nita Lowey,NitaLowey,D,1,0,0,0,2.6902170480971184,6.144901043833502,0.23893805309734514
1028,95.34,B001303,L000580,Lisa Blunt Rochester,RepBRochester,D,Michelle Lujan Grisham,RepLujanGrisham,D,1,1,0,0,30.844719973196273,3.4490518794541534,0.1702127659574468
1031,94.5,B001303,M000087,Lisa Blunt Rochester,RepBRochester,D,Carolyn Maloney,RepMaloney,D,1,0,0,0,2.347612437267102,2.9865971894011647,0.1414141414141414
1033,95.48,B001303,M001143,Lisa Blunt Rochester,RepBRochester,D,Betty McCollum,BettyMcCollum04,D,1,1,0,0,18.486387312221755,5.398050865967591,0.3
1036,95.84,B001303,M001166,Lisa Blunt Rochester,RepBRochester,D,Jerry McNerney,RepMcNerney,D,0,0,0,0,45.81506016973106,2.564318282395032,0.13953488372093026
1038,95.95,B001303,M001188,Lisa Blunt Rochester,RepBRochester,D,Grace Meng,RepGraceMeng,D,1,0,0,0,2.4221560063405327,2.6851974902118267,0.18461538461538465
1040,95.72,B001303,M001196,Lisa Blunt Rochester,RepBRochester,D,Seth Moulton,teammoulton,D,0,0,0,0,5.815735728518912,2.4104582567271335,0.18032786885245905
1044,94.75,B001303,N000015,Lisa Blunt Rochester,RepBRochester,D,Richard Neal,RepRichardNeal,D,0,0,0,0,4.255873173756251,0.2023618696943225,0.020408163265306117
1045,93.89,B001303,N000127,Lisa Blunt Rochester,RepBRochester,D,Rick Nolan,USRepRickNolan,D,0,0,0,0,19.45685206358212,2.9993229417722307,0.17073170731707318
1049,95.22,B001303,O000170,Lisa Blunt Rochester,RepBRochester,D,Beto O'Rourke,RepBetoORourke,D,0,0,0,0,31.596034289778515,0.22630370469475655,0.022222222222222227
1050,93.52,B001303,P000034,Lisa Blunt Rochester,RepBRochester,D,Frank Pallone,FrankPallone,D,0,0,0,1,1.923960474480402,7.362306793601182,0.2605042016806723
1054,95.62,B001303,P000197,Lisa Blunt Rochester,RepBRochester,D,Nancy Pelosi,NancyPelosi,D,1,0,0,0,46.948825139512365,4.855917116580844,0.16666666666666666
1055,94.72,B001303,P000593,Lisa Blunt Rochester,RepBRochester,D,Ed Perlmutter,RepPerlmutter,D,0,1,0,0,29.55382988620609,2.7911116404265277,0.16455696202531644
1056,89.46,B001303,P000608,Lisa Blunt Rochester,RepBRochester,D,Scott Peters,RepScottPeters,D,0,1,0,0,42.06448992026217,2.136205344857568,0.14084507042253522
1066,93.33,B001303,R000588,Lisa Blunt Rochester,RepBRochester,D,Cedric Richmond,RepRichmond,D,0,0,0,0,17.56236263217922,2.2199008341448643,0.14925373134328354
1067,90.39,B001303,R000608,Lisa Blunt Rochester,RepBRochester,D,Jacky Rosen,RepJackyRosen,D,1,1,0,0,39.746968995165574,1.695296029816986,0.1891891891891892
1070,95.8,B001303,R000576,Lisa Blunt Rochester,RepBRochester,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,0,0,0,1,1.0460147160220872,4.586723468111831,0.2531645569620253
1074,94.97,B001303,S001156,Lisa Blunt Rochester,RepBRochester,D,Linda Sánchez,RepLindaSanchez,D,1,1,0,0,42.85936011023592,6.415785511184595,0.21875
1077,96.07,B001303,S001150,Lisa Blunt Rochester,RepBRochester,D,Adam Schiff,RepAdamSchiff,D,0,1,0,0,43.05203163416061,4.004964639802637,0.20689655172413796
1079,86.82,B001303,S001180,Lisa Blunt Rochester,RepBRochester,D,Kurt Schrader,RepSchrader,D,0,0,0,0,48.002101320311716,3.251640379051056,0.18292682926829268
1082,94.85,B001303,S000248,Lisa Blunt Rochester,RepBRochester,D,José Serrano,RepJoseSerrano,D,0,0,0,0,2.4427154353049247,2.848600799043692,0.18055555555555555
1083,95.12,B001303,S001185,Lisa Blunt Rochester,RepBRochester,D,Terri Sewell,RepTerriSewell,D,1,1,0,0,13.777516580238345,4.855917116580844,0.19130434782608696
1085,94.28,B001303,S000344,Lisa Blunt Rochester,RepBRochester,D,Brad Sherman,BradSherman,D,0,1,0,0,43.3097467817843,5.210862763260242,0.25274725274725274
1087,94.59,B001303,S001165,Lisa Blunt Rochester,RepBRochester,D,Albio Sires,RepSires,D,0,0,0,1,2.225469384333152,1.7488930838173893,0.12280701754385966
1088,93.92,B001303,S000510,Lisa Blunt Rochester,RepBRochester,D,Adam Smith,RepAdamSmith,D,0,1,0,0,47.50845100011117,2.629495729297352,0.15384615384615385
1098,95.66,B001303,T000474,Lisa Blunt Rochester,RepBRochester,D,Norma Torres,NormaJTorres,D,1,1,0,0,42.376786867114895,2.8934650778450264,0.2241379310344828
1101,93.81,B001303,V000131,Lisa Blunt Rochester,RepBRochester,D,Marc Veasey,RepVeasey,D,0,1,0,0,22.47539240410099,7.684142196535918,0.3173076923076923
1102,91.09,B001303,V000132,Lisa Blunt Rochester,RepBRochester,D,Filemon Vela,RepFilemonVela,D,0,1,0,0,24.88261308875041,2.688243414919436,0.17142857142857146
1103,93.16,B001303,V000081,Lisa Blunt Rochester,RepBRochester,D,Nydia Velázquez,NydiaVelazquez,D,1,1,0,0,2.302684131372522,5.17858574926251,0.25274725274725274
1107,94.65,B001303,W000187,Lisa Blunt Rochester,RepBRochester,D,Maxine Waters,MaxineWaters,D,1,0,0,0,43.13537550192792,0.20544281918875867,0.027027027027027032
1111,96.88,B001303,Y000062,Lisa Blunt Rochester,RepBRochester,D,John Yarmuth,RepJohnYarmuth,D,0,0,0,0,10.225553742815798,2.386641466244772,0.1864406779661017
1113,93.63,L000397,L000480,Zoe Lofgren,RepZoeLofgren,D,Nita Lowey,NitaLowey,D,1,0,0,0,47.83799581469386,4.781308226033391,0.1926605504587156
1115,92.82,L000397,L000580,Zoe Lofgren,RepZoeLofgren,D,Michelle Lujan Grisham,RepLujanGrisham,D,1,0,0,0,15.720521518347127,4.563536713883626,0.25
1116,94.76,L000397,L000562,Zoe Lofgren,RepZoeLofgren,D,Stephen Lynch,RepStephenLynch,D,0,1,0,0,50.807407193648785,1.9946237086368224,0.1125
1117,92.64,L000397,M001185,Zoe Lofgren,RepZoeLofgren,D,Sean Maloney,RepSeanMaloney,D,0,0,0,0,47.690921710892354,2.662261660221993,0.125
1118,95.26,L000397,M000087,Zoe Lofgren,RepZoeLofgren,D,Carolyn Maloney,RepMaloney,D,1,1,0,0,47.76665572385871,3.5810942040653515,0.1839080459770115
1120,93.79,L000397,M001143,Zoe Lofgren,RepZoeLofgren,D,Betty McCollum,BettyMcCollum04,D,1,1,0,0,29.647736000910765,3.3854999735757763,0.18987341772151897
1121,93.4,L000397,M001200,Zoe Lofgren,RepZoeLofgren,D,A. McEachin,RepMcEachin,D,0,0,0,0,44.42505631157825,1.980795781505559,0.12
1124,92.15,L000397,M001137,Zoe Lofgren,RepZoeLofgren,D,Gregory Meeks,RepGregoryMeeks,D,0,1,0,0,47.92519199250454,3.876948669938688,0.14655172413793102
1125,93.44,L000397,M001188,Zoe Lofgren,RepZoeLofgren,D,Grace Meng,RepGraceMeng,D,1,0,0,0,47.891992433924656,1.6609291028924305,0.11666666666666667
1126,94.05,L000397,M001160,Zoe Lofgren,RepZoeLofgren,D,Gwen Moore,RepGwenMoore,D,1,1,0,0,34.14054486751471,2.8624436988184527,0.15476190476190474
1127,92.55,L000397,M001196,Zoe Lofgren,RepZoeLofgren,D,Seth Moulton,teammoulton,D,0,0,0,0,50.90256405724006,1.4964625772175126,0.12727272727272726
1128,85.7,L000397,M001202,Zoe Lofgren,RepZoeLofgren,D,Stephanie Murphy,RepStephMurphy,D,1,0,0,0,41.2306494821863,1.8617783168864557,0.1111111111111111
1129,93.02,L000397,N000002,Zoe Lofgren,RepZoeLofgren,D,Jerrold Nadler,RepJerryNadler,D,0,1,0,0,47.719298418701676,4.316400999525636,0.15702479338842976
1131,95.83,L000397,N000015,Zoe Lofgren,RepZoeLofgren,D,Richard Neal,RepRichardNeal,D,0,1,0,0,48.99665160835557,0.20851619571212315,0.02564102564102564
1132,94.5,L000397,N000127,Zoe Lofgren,RepZoeLofgren,D,Rick Nolan,USRepRickNolan,D,0,1,0,0,30.155870707545123,2.3990732720951566,0.14666666666666667
1133,94.94,L000397,N000188,Zoe Lofgren,RepZoeLofgren,D,Donald Norcross,DonaldNorcross,D,0,0,0,0,46.59993233489808,3.170718198021867,0.19718309859154928
1136,93.14,L000397,O000170,Zoe Lofgren,RepZoeLofgren,D,Beto O'Rourke,RepBetoORourke,D,0,0,0,0,16.212157608127008,0.0,0.0
1137,95.69,L000397,P000034,Zoe Lofgren,RepZoeLofgren,D,Frank Pallone,FrankPallone,D,0,1,0,0,47.43562567567854,4.31706890194185,0.15702479338842976
1139,93.67,L000397,P000096,Zoe Lofgren,RepZoeLofgren,D,Bill Pascrell,BillPascrell,D,0,0,0,0,47.652495606958816,0.0,0.0
1141,94.66,L000397,P000197,Zoe Lofgren,RepZoeLofgren,D,Nancy Pelosi,NancyPelosi,D,1,1,1,0,1.0136467103980569,5.106101959174926,0.18032786885245905
1142,92.05,L000397,P000593,Zoe Lofgren,RepZoeLofgren,D,Ed Perlmutter,RepPerlmutter,D,0,1,0,0,16.74924239082344,1.9632790420870423,0.1232876712328767
1149,96.56,L000397,P000523,Zoe Lofgren,RepZoeLofgren,D,David Price,RepDavidEPrice,D,0,1,0,0,42.672751382772006,2.4238311331526403,0.16417910447761194
1150,94.12,L000397,Q000023,Zoe Lofgren,RepZoeLofgren,D,Mike Quigley,RepMikeQuigley,D,0,0,0,0,34.07944147470707,2.8833248798559232,0.18840579710144928
1152,92.91,L000397,R000602,Zoe Lofgren,RepZoeLofgren,D,Kathleen Rice,RepKathleenRice,D,1,0,0,0,48.0978164167631,1.920253287406248,0.1139240506329114
1153,93.22,L000397,R000588,Zoe Lofgren,RepZoeLofgren,D,Cedric Richmond,RepRichmond,D,0,0,0,0,31.793827286000088,1.7944242123565035,0.13559322033898305
1154,90.67,L000397,R000608,Zoe Lofgren,RepZoeLofgren,D,Jacky Rosen,RepJackyRosen,D,1,0,0,1,6.6379238933405675,0.21714724095162588,0.030303030303030307
1157,90.6,L000397,R000576,Zoe Lofgren,RepZoeLofgren,D,C.A. Dutch Ruppersberger,Call_Me_Dutch,D,0,1,0,0,45.153431272931115,2.1609375832654933,0.12658227848101267
1159,95.84,L000397,R000577,Zoe Lofgren,RepZoeLofgren,D,Tim Ryan,RepTimRyan,D,0,0,0,0,40.80696481256621,3.0927336265709293,0.17073170731707318
1166,87.99,L000397,S001180,Zoe Lofgren,RepZoeLofgren,D,Kurt Schrader,RepSchrader,D,0,1,0,1,7.960189272701517,2.8836876274775185,0.17567567567567569
1168,92.92,L000397,S000185,Zoe Lofgren,RepZoeLofgren,D,Robert Scott,BobbyScott,D,0,1,0,0,45.002831635141675,4.052325684403374,0.1487603305785124
1169,94.54,L000397,S000248,Zoe Lofgren,RepZoeLofgren,D,José Serrano,RepJoseSerrano,D,0,1,0,0,47.83165783008982,2.2502146483296346,0.15384615384615385
1170,93.49,L000397,S001185,Zoe Lofgren,RepZoeLofgren,D,Terri Sewell,RepTerriSewell,D,1,0,0,0,34.292785942784136,3.797314988954377,0.15454545454545454
1174,95.52,L000397,S001165,Zoe Lofgren,RepZoeLofgren,D,Albio Sires,RepSires,D,0,1,0,0,47.604873891023566,0.8573549243720959,0.08
1175,93.47,L000397,S000510,Zoe Lofgren,RepZoeLofgren,D,Adam Smith,RepAdamSmith,D,0,0,0,0,10.282182111208199,1.9436855391469687,0.1267605633802817
1178,87.72,L000397,S001201,Zoe Lofgren,RepZoeLofgren,D,Thomas Suozzi,RepTomSuozzi,D,0,0,0,0,48.225161329280425,0.0,0.0
1180,94.19,L000397,T000472,Zoe Lofgren,RepZoeLofgren,D,Mark Takano,RepMarkTakano,D,0,0,1,0,5.396931805360251,2.7310058254422303,0.3
1181,94.17,L000397,T000193,Zoe Lofgren,RepZoeLofgren,D,Bennie Thompson,BennieGThompson,D,0,1,0,0,31.49567476508915,1.756772200696474,0.12121212121212123
1182,96.03,L000397,T000460,Zoe Lofgren,RepZoeLofgren,D,Mike Thompson,RepThompson,D,0,1,1,0,1.5861677647647858,1.7982434516894938,0.3076923076923077
1187,95.45,L000397,V000130,Zoe Lofgren,RepZoeLofgren,D,Juan Vargas,RepJuanVargas,D,0,0,1,0,7.3869384572900305,2.567909769035132,0.275
1188,93.48,L000397,V000131,Zoe Lofgren,RepZoeLofgren,D,Marc Veasey,RepVeasey,D,0,0,0,0,24.892814975684967,3.5504948771419858,0.14414414414414414
1189,89.66,L000397,V000132,Zoe Lofgren,RepZoeLofgren,D,Filemon Vela,RepFilemonVela,D,0,0,0,0,25.7588619365802,1.5644836411797176,0.1076923076923077
1190,95.25,L000397,V000081,Zoe Lofgren,RepZoeLofgren,D,Nydia Velázquez,NydiaVelazquez,D,1,1,0,0,47.76383902957932,4.040103137972657,0.20930232558139536
1192,92.51,L000397,W000799,Zoe Lofgren,RepZoeLofgren,D,Tim Walz,RepTimWalz,D,0,0,0,0,28.66953117927061,3.1758313256513024,0.19444444444444445
1193,92.66,L000397,W000797,Zoe Lofgren,RepZoeLofgren,D,Debbie Wasserman Schultz,RepDWStweets,D,1,0,0,0,42.776422855976655,3.8600978809157143,0.17525773195876287
1194,93.04,L000397,W000187,Zoe Lofgren,RepZoeLofgren,D,Maxine Waters,MaxineWaters,D,1,1,1,0,4.6345287504197845,0.4225900601403846,0.07692307692307693
1195,94.8,L000397,W000822,Zoe Lofgren,RepZoeLofgren,D,Bonnie Watson Coleman,RepBonnie,D,1,1,0,0,47.12065980412444,2.7098589809335443,0.1411764705882353
1196,94.3,L000397,W000800,Zoe Lofgren,RepZoeLofgren,D,Peter Welch,PeterWelch,D,0,1,0,0,49.402669208469604,2.9082422553836835,0.203125
1197,94.78,L000397,W000808,Zoe Lofgren,RepZoeLofgren,D,Frederica Wilson,RepWilson,D,1,1,0,0,42.88971912679735,4.799174282744792,0.17647058823529413
1198,94.84,L000397,Y000062,Zoe Lofgren,RepZoeLofgren,D,John Yarmuth,RepJohnYarmuth,D,0,1,0,0,35.904300505835906,1.5122756269887647,0.1320754716981132
1211,95.06,L000579,M001188,Alan Lowenthal,RepLowenthal,D,Grace Meng,RepGraceMeng,D,0,0,0,0,45.085416742186155,7.642793020572639,0.3027522935779817
1214,86.16,L000579,M001202,Alan Lowenthal,RepLowenthal,D,Stephanie Murphy,RepStephMurphy,D,0,0,0,0,37.37019585002074,7.9064227709651345,0.2916666666666667
1222,93.61,L000579,O000170,Alan Lowenthal,RepLowenthal,D,Beto O'Rourke,RepBetoORourke,D,1,0,0,0,12.133598412987704,1.8756859194074569,0.07766990291262135
1228,92.87,L000579,P000593,Alan Lowenthal,RepLowenthal,D,Ed Perlmutter,RepPerlmutter,D,1,0,0,0,14.732443018423073,10.54276034305461,0.4272727272727273
1239,93.74,L000579,R000588,Alan Lowenthal,RepLowenthal,D,Cedric Richmond,RepRichmond,D,1,0,0,0,27.90896221652942,7.76886153609236,0.3271028037383177
1240,88.94,L000579,R000608,Alan Lowenthal,RepLowenthal,D,Jacky Rosen,RepJackyRosen,D,0,0,0,1,3.9421703477164787,0.4195091106459484,0.018691588785046728
1258,94.76,L000579,S000344,Alan Lowenthal,RepLowenthal,D,Brad Sherman,BradSherman,D,1,0,1,0,0.8084910777101787,14.73243251673187,0.5565217391304348
1260,95.24,L000579,S001165,Alan Lowenthal,RepLowenthal,D,Albio Sires,RepSires,D,1,0,0,0,44.80047820116511,5.634334289248836,0.2403846153846154
1281,94.58,L000579,W000822,Alan Lowenthal,RepLowenthal,D,Bonnie Watson Coleman,RepBonnie,D,0,1,0,0,44.28955395327572,11.386650003168015,0.4214876033057851
1456,94.61,L000580,M000087,Michelle Lujan Grisham,RepLujanGrisham,D,Carolyn Maloney,RepMaloney,D,1,0,0,0,32.65725706686297,11.636655210679125,0.5148514851485149
1463,96.05,L000580,M001188,Michelle Lujan Grisham,RepLujanGrisham,D,Grace Meng,RepGraceMeng,D,1,0,0,0,32.779149818359926,5.4616072358592085,0.25806451612903225
1466,89.66,L000580,M001202,Michelle Lujan Grisham,RepLujanGrisham,D,Stephanie Murphy,RepStephMurphy,D,1,0,0,0,25.54496694304688,6.210139388314918,0.27450980392156865
1491,90.49,L000580,R000588,Michelle Lujan Grisham,RepLujanGrisham,D,Cedric Richmond,RepRichmond,D,0,0,0,0,16.153122828031183,5.501420714537813,0.2717391304347826
1492,89.63,L000580,R000608,Michelle Lujan Grisham,RepLujanGrisham,D,Jacky Rosen,RepJackyRosen,D,1,1,0,0,9.1094787012719,0.4195091106459484,0.024390243902439025
1504,84.53,L000580,S001180,Michelle Lujan Grisham,RepLujanGrisham,D,Kurt Schrader,RepSchrader,D,0,1,0,0,19.90768517349916,9.366743836929674,0.4421052631578947
1513,95.63,L000580,S000510,Michelle Lujan Grisham,RepLujanGrisham,D,Adam Smith,RepAdamSmith,D,0,1,0,0,20.576719350814763,8.142219363465689,0.3829787234042553
1523,93.92,L000580,T000474,Michelle Lujan Grisham,RepLujanGrisham,D,Norma Torres,NormaJTorres,D,1,1,0,0,11.555486377982447,5.998760186450956,0.32142857142857145
1532,93.5,L000580,W000187,Michelle Lujan Grisham,RepLujanGrisham,D,Maxine Waters,MaxineWaters,D,1,0,0,0,12.310308794537942,0.6448216817561949,0.04
1537,93.26,L000562,M001185,Stephen Lynch,RepStephenLynch,D,Sean Maloney,RepSeanMaloney,D,1,0,0,1,3.1489999886918683,9.028415482692061,0.37383177570093457
1539,94.74,L000562,M001163,Stephen Lynch,RepStephenLynch,D,Doris Matsui,DorisMatsui,D,0,0,0,0,50.584778979007424,7.818255503579785,0.35
1541,92.73,L000562,M001200,Stephen Lynch,RepStephenLynch,D,A. McEachin,RepMcEachin,D,1,1,0,0,8.04066043315733,6.829841955884651,0.33695652173913043
